step,loss,raw_loss,range_loss,gue_loss,loggas_loss,rigidity_loss,trace_proxy_loss,smooth_loss,eig_range
1782,0.3369576930999756,0.2309078872203827,1.610547406016849e-05,0.0008888132870197296,0.07407228648662567,0.08961759507656097,0.08350548148155212,0.38452666997909546,60.11138916015625
1783,0.33626940846443176,0.2302216738462448,1.605539546289947e-05,0.0008888132870197296,0.07407184690237045,0.08959421515464783,0.08350548148155212,0.3848575949668884,60.11101531982422
1784,0.33586862683296204,0.22952724993228912,1.5993162378435954e-05,0.001037352136336267,0.07407115399837494,0.0895657017827034,0.08350548148155212,0.3851882517337799,60.11054992675781
1785,0.33519595861434937,0.2288573682308197,1.5937153875711374e-05,0.001037352136336267,0.07407068461179733,0.08953886479139328,0.08350548148155212,0.3855186998844147,60.110130310058594
1786,0.33450156450271606,0.22816652059555054,1.5884292224654928e-05,0.001037352136336267,0.0740700364112854,0.08950940519571304,0.08350548148155212,0.38584885001182556,60.10973358154297
1787,0.33381974697113037,0.22748692333698273,1.5814282960491255e-05,0.001037352136336267,0.07406966388225555,0.08948540687561035,0.08350548148155212,0.38617879152297974,60.10920715332031
1788,0.3331347703933716,0.22680462896823883,1.5750492821098305e-05,0.001037352136336267,0.07406914234161377,0.0894596055150032,0.08350548148155212,0.38650843501091003,60.108726501464844
1789,0.3324526846408844,0.226125106215477,1.5692894521635026e-05,0.001037352136336267,0.07406865060329437,0.08943410962820053,0.08350548148155212,0.38683781027793884,60.10829162597656
1790,0.3317694365978241,0.22544477880001068,1.5628344044671394e-05,0.001037352136336267,0.07406813651323318,0.08940725028514862,0.08350548148155212,0.38716694712638855,60.10780334472656
1791,0.33109772205352783,0.22477474808692932,1.5569961760775186e-05,0.001037352136336267,0.07406773418188095,0.08938602358102798,0.08350548148155212,0.38749584555625916,60.10736083984375
1792,0.3303246796131134,0.22409255802631378,1.550767592561897e-05,0.000993340858258307,0.07406723499298096,0.08935939520597458,0.08350548148155212,0.38782447576522827,60.10688781738281
1793,0.3296535909175873,0.22342441976070404,1.5454528693226166e-05,0.000993340858258307,0.07406671345233917,0.0893322229385376,0.08350548148155212,0.3881528079509735,60.106483459472656
1794,0.3286479711532593,0.22275419533252716,1.5395471564261243e-05,0.0008259223541244864,0.07406646013259888,0.08931568264961243,0.08350548148155212,0.3884809613227844,60.10603332519531
1795,0.3279780149459839,0.22208784520626068,1.5337525837821886e-05,0.0008259223541244864,0.0740659087896347,0.0892854556441307,0.08350548148155212,0.38880884647369385,60.1055908203125
1796,0.3273071348667145,0.22141875326633453,1.526375490357168e-05,0.0008259223541244864,0.07406557351350784,0.08926357328891754,0.08350548148155212,0.3891364336013794,60.10502624511719
1797,0.32664328813552856,0.22075657546520233,1.5200095731415786e-05,0.0008259223541244864,0.07406530529260635,0.08924197405576706,0.08350548148155212,0.3894638121128082,60.10453796386719
1798,0.32597243785858154,0.22008726000785828,1.513161350885639e-05,0.0008259223541244864,0.07406493276357651,0.08922147005796432,0.08350548148155212,0.3897908926010132,60.10401153564453
1799,0.3253088593482971,0.21942637860774994,1.5080105185916182e-05,0.0008259223541244864,0.07406444847583771,0.08919529616832733,0.08350548148155212,0.3901177644729614,60.103614807128906
1800,0.32465091347694397,0.2187696248292923,1.5024733329482842e-05,0.0008259223541244864,0.07406415045261383,0.08917597681283951,0.08350548148155212,0.3904443085193634,60.103187561035156
1801,0.3239887058734894,0.218109130859375,1.4981296772020869e-05,0.0008259223541244864,0.07406376302242279,0.0891539677977562,0.08350548148155212,0.39077064394950867,60.10285186767578
1802,0.32332441210746765,0.21744735538959503,1.491035618528258e-05,0.0008259223541244864,0.07406338304281235,0.08912891894578934,0.08350548148155212,0.39109668135643005,60.10230255126953
1803,0.32267820835113525,0.2168029397726059,1.4841547454125248e-05,0.0008259223541244864,0.07406308501958847,0.08910664916038513,0.08350548148155212,0.3914225399494171,60.101768493652344
1804,0.3220210075378418,0.21614710986614227,1.4784654922550544e-05,0.0008259223541244864,0.07406271994113922,0.08908690512180328,0.08350548148155212,0.3917481005191803,60.10132598876953
1805,0.32136550545692444,0.2154938131570816,1.4713205018779263e-05,0.0008259223541244864,0.07406237721443176,0.08906326442956924,0.08350548148155212,0.392073392868042,60.10076904296875
1806,0.32071733474731445,0.2148469090461731,1.4648753676738124e-05,0.0008259223541244864,0.07406221330165863,0.08904293924570084,0.08350548148155212,0.392398476600647,60.10026550292969
1807,0.3200680911540985,0.21419724822044373,1.4600996109948028e-05,0.0008259223541244864,0.07406198233366013,0.0890311524271965,0.08350548148155212,0.3927232027053833,60.099891662597656
1808,0.3194166123867035,0.21354764699935913,1.4550400010193698e-05,0.0008259223541244864,0.07406160980463028,0.08900858461856842,0.08350548148155212,0.3930477499961853,60.09949493408203
1809,0.318765252828598,0.21289736032485962,1.4469821508100722e-05,0.0008259223541244864,0.07406149059534073,0.08898968249559402,0.08350548148155212,0.3933719992637634,60.09886169433594
1810,0.3181320130825043,0.2122657150030136,1.4426230336539447e-05,0.0008259223541244864,0.0740610808134079,0.08896873146295547,0.08350548148155212,0.39369598031044006,60.09851837158203
1811,0.3174842298030853,0.21161967515945435,1.4347927390190307e-05,0.0008259223541244864,0.07406085729598999,0.0889468714594841,0.08350548148155212,0.39401975274086,60.097900390625
1812,0.3168414533138275,0.21097809076309204,1.4286209989222698e-05,0.0008259223541244864,0.0740605890750885,0.08892761170864105,0.08350548148155212,0.3943432569503784,60.097412109375
1813,0.3161947727203369,0.21033219993114471,1.4226548046281096e-05,0.0008259223541244864,0.07406038045883179,0.08890996873378754,0.08350548148155212,0.394666463136673,60.09693908691406
1814,0.31535273790359497,0.20969878137111664,1.4156459656078368e-05,0.0007213947828859091,0.0740603357553482,0.08889804035425186,0.08350548148155212,0.39498940110206604,60.09638214111328
1815,0.3147159814834595,0.20906378328800201,1.4113341421762016e-05,0.0007213947828859091,0.07405996322631836,0.08887604624032974,0.08350548148155212,0.3953121304512024,60.096038818359375
1816,0.3140835762023926,0.20843318104743958,1.4042578186490573e-05,0.0007213947828859091,0.07405979186296463,0.08885356783866882,0.08350548148155212,0.39563456177711487,60.09547424316406
1817,0.31344693899154663,0.2077968269586563,1.4002494935994036e-05,0.0007213947828859091,0.07405947893857956,0.08883858472108841,0.08350548148155212,0.39595675468444824,60.09515380859375
1818,0.3128185272216797,0.20716892182826996,1.3916794159740675e-05,0.0007213947828859091,0.07405945658683777,0.08882211148738861,0.08350548148155212,0.3962787091732025,60.09446716308594
1819,0.31218594312667847,0.2065371572971344,1.3838941413268913e-05,0.0007213947828859091,0.07405932992696762,0.08880452066659927,0.08350548148155212,0.3966003656387329,60.093841552734375
1820,0.3115568459033966,0.20590835809707642,1.3789684089715593e-05,0.0007213947828859091,0.07405911386013031,0.08878926187753677,0.08350548148155212,0.3969218134880066,60.09344482421875
1821,0.3109334707260132,0.20528577268123627,1.3740514987148345e-05,0.0007213947828859091,0.0740589126944542,0.08877139538526535,0.08350548148155212,0.3972429037094116,60.093048095703125
1822,0.31030547618865967,0.20465882122516632,1.3681063137482852e-05,0.0007213947828859091,0.07405872642993927,0.08875283598899841,0.08350548148155212,0.39756378531455994,60.092567443847656
1823,0.3096819818019867,0.20403429865837097,1.3619855963042937e-05,0.0007213947828859091,0.07405880093574524,0.08874299377202988,0.08350548148155212,0.39788442850112915,60.092071533203125
1824,0.30905941128730774,0.20341309905052185,1.3561603736889083e-05,0.0007213947828859091,0.07405848801136017,0.0887230783700943,0.08350548148155212,0.3982047438621521,60.09159851074219
1825,0.3084334433078766,0.20278742909431458,1.3489432603819296e-05,0.0007213947828859091,0.074058398604393,0.08870787173509598,0.08350548148155212,0.39852485060691833,60.09101104736328
1826,0.307817280292511,0.20217180252075195,1.3426789337245282e-05,0.0007213947828859091,0.07405829429626465,0.08869148790836334,0.08350548148155212,0.3988446891307831,60.09049987792969
1827,0.30720317363739014,0.20155802369117737,1.3359634976950474e-05,0.0007213947828859091,0.07405821233987808,0.08867570012807846,0.08350548148155212,0.3991642892360687,60.08995056152344
1828,0.30658745765686035,0.20094142854213715,1.3301941180543508e-05,0.0007213947828859091,0.07405825704336166,0.0886654406785965,0.08350548148155212,0.3994835615158081,60.0894775390625
1829,0.3059736490249634,0.20032790303230286,1.3245301488495898e-05,0.0007213947828859091,0.07405811548233032,0.08865021914243698,0.08350548148155212,0.39980262517929077,60.089012145996094
1830,0.30536532402038574,0.1997186839580536,1.3174902051105164e-05,0.0007213947828859091,0.0740581676363945,0.08864028006792068,0.08350548148155212,0.40012145042419434,60.08843231201172
1831,0.3047542870044708,0.1991088092327118,1.3112071428622585e-05,0.0007213947828859091,0.07405800372362137,0.08862095326185226,0.08350548148155212,0.40043988823890686,60.087913513183594
1832,0.30414462089538574,0.19849933683872223,1.304755005548941e-05,0.0007213947828859091,0.07405789196491241,0.08860611170530319,0.08350548148155212,0.40075817704200745,60.087379455566406
1833,0.3035358190536499,0.19788916409015656,1.2985025023226626e-05,0.0007213947828859091,0.07405794411897659,0.08859837055206299,0.08350548148155212,0.40107622742652893,60.08686065673828
