rank,eigenvalue
1,101.21208190917969
2,104.12431335449219
3,106.0992431640625
4,107.5042953491211
5,110.70783233642578
6,112.25106048583984
7,114.26715087890625
8,116.24293518066406
9,119.15272521972656
10,121.1288833618164
11,122.82588195800781
12,124.34217834472656
13,127.34162139892578
14,129.64877319335938
15,130.8549346923828
16,132.69847106933594
17,134.33921813964844
18,137.75962829589844
19,139.1884765625
20,141.2500457763672
21,143.2036590576172
22,146.02992248535156
23,147.615478515625
24,149.90032958984375
25,151.24855041503906
26,153.86190795898438
27,156.10911560058594
28,157.45413208007812
29,158.95895385742188
30,161.20680236816406
31,163.87423706054688
32,164.66806030273438
33,166.90597534179688
34,169.7100372314453
35,172.02723693847656
36,173.86636352539062
37,176.0430450439453
38,176.91607666015625
39,181.25762939453125
40,183.3157196044922
41,184.2682647705078
42,186.458740234375
43,187.4181365966797
44,192.03843688964844
45,193.1742706298828
46,195.08250427246094
47,196.13311767578125
48,196.77606201171875
49,198.62863159179688
50,202.07688903808594
51,202.48202514648438
52,203.60958862304688
53,206.664306640625
54,207.1630096435547
55,208.80496215820312
56,211.5964813232422
57,212.7307891845703
58,214.1305694580078
59,216.7103729248047
60,217.44679260253906
61,219.7718505859375
62,221.41574096679688
63,223.88253784179688
64,225.7261505126953
65,226.2468719482422
66,228.26434326171875
67,232.0318145751953
68,232.27444458007812
69,234.41781616210938
70,235.2298583984375
71,236.04380798339844
72,238.50747680664062
73,239.10829162597656
74,241.988525390625
75,243.43711853027344
76,245.02224731445312
77,245.98887634277344
78,246.6697235107422
79,247.28208923339844
80,248.38348388671875
81,251.13731384277344
82,252.19496154785156
83,253.33294677734375
84,254.39842224121094
85,255.56997680664062
86,257.5182800292969
87,258.4796142578125
88,260.4879455566406
89,261.83544921875
90,263.216796875
91,263.83258056640625
92,264.5810241699219
93,265.5523376464844
94,268.9047546386719
95,270.7878723144531
96,271.49517822265625
97,271.69134521484375
98,272.8207702636719
99,275.1158447265625
100,276.4488220214844
101,277.4071044921875
102,278.515625
103,280.4248962402344
104,281.719482421875
105,282.14324951171875
106,285.51629638671875
107,286.4451599121094
108,288.0422058105469
109,288.5661315917969
110,290.7609558105469
111,291.1357727050781
112,291.893310546875
113,293.1839904785156
114,294.5740966796875
115,296.1567077636719
116,296.94561767578125
117,298.8253479003906
118,298.9540100097656
119,300.43939208984375
120,301.2900085449219
121,303.2288818359375
122,304.7027282714844
123,305.2199401855469
124,306.0257263183594
125,309.03607177734375
126,309.6475524902344
127,311.9240417480469
128,312.31964111328125
129,314.5558776855469
130,316.0752868652344
131,316.6666564941406
132,317.7847595214844
133,318.54510498046875
134,319.504150390625
135,320.7846374511719
136,326.58868408203125
137,326.79266357421875
138,327.7082824707031
139,328.17706298828125
140,329.98382568359375
141,333.9930419921875
142,334.5645446777344
143,336.01397705078125
144,336.3757019042969
145,337.93017578125
146,338.9651794433594
147,340.5711975097656
148,342.57666015625
149,345.4168701171875
150,346.2326354980469
151,346.8875427246094
152,347.6863098144531
153,348.7211608886719
154,349.38494873046875
155,350.1956787109375
156,354.5005187988281
157,356.2516174316406
158,356.7154235839844
159,357.57550048828125
160,360.127197265625
161,363.7457275390625
162,364.6185607910156
163,366.11016845703125
164,366.8800964355469
165,368.4381408691406
166,369.3701477050781
167,372.1288146972656
168,374.2324523925781
169,374.6011047363281
170,375.43267822265625
171,376.5434875488281
172,377.5964050292969
173,378.1484680175781
174,379.3167724609375
175,381.2585144042969
176,382.7579650878906
177,383.8985290527344
178,384.5019836425781
179,384.76995849609375
180,384.93792724609375
181,386.6108093261719
182,388.06903076171875
183,389.0918884277344
184,390.0806884765625
185,391.8801574707031
186,393.01849365234375
187,393.59771728515625
188,394.44512939453125
189,394.8880310058594
190,395.99957275390625
191,397.1007080078125
192,398.02398681640625
193,399.0536804199219
194,399.8719787597656
195,401.0108642578125
196,401.67816162109375
197,402.84674072265625
198,403.60711669921875
199,404.3742370605469
200,404.79071044921875
201,405.3401184082031
202,406.2967529296875
203,406.78521728515625
204,408.07684326171875
205,409.0931396484375
206,409.19757080078125
207,409.643798828125
208,410.8188781738281
209,411.5125427246094
210,412.1427307128906
211,412.9024963378906
212,413.8066711425781
213,414.1826477050781
214,414.6760559082031
215,415.01361083984375
216,415.5227355957031
217,415.7912902832031
218,416.452880859375
219,417.5419921875
220,417.8515930175781
221,418.1145935058594
222,418.5552062988281
223,418.8439636230469
224,419.53460693359375
225,419.5814208984375
226,419.6557312011719
227,420.1233215332031
228,421.025634765625
229,421.1121826171875
230,421.27581787109375
231,422.4248962402344
232,422.6764831542969
233,423.24688720703125
234,423.4280700683594
235,424.19342041015625
236,424.6896667480469
237,424.9757995605469
238,425.807373046875
239,425.9095764160156
240,426.2398681640625
241,426.70098876953125
242,426.9692077636719
243,427.4754333496094
244,427.6728820800781
245,428.04095458984375
246,428.4582824707031
247,428.8348083496094
248,429.4295654296875
249,429.75469970703125
250,430.10406494140625
251,430.4041748046875
252,430.6502380371094
253,430.9486389160156
254,431.3098449707031
255,431.9270324707031
256,432.0679626464844
257,432.57440185546875
258,432.87353515625
259,433.0760498046875
260,433.82952880859375
261,434.0843811035156
262,434.5023498535156
263,434.7478942871094
264,435.1622314453125
265,435.5591125488281
266,436.1014099121094
267,436.1111145019531
268,436.5686340332031
269,437.1231689453125
270,437.3890686035156
271,437.6151428222656
272,438.34033203125
273,438.40435791015625
274,438.59100341796875
275,439.0184631347656
276,439.2320861816406
277,439.3824462890625
278,439.75616455078125
279,440.3132629394531
280,440.3677978515625
281,441.15399169921875
282,441.44268798828125
283,441.49560546875
284,441.6054992675781
285,442.0807800292969
286,442.34381103515625
287,442.57171630859375
288,442.7984924316406
289,442.98431396484375
290,443.653076171875
291,444.1148376464844
292,444.42218017578125
293,444.6369934082031
294,445.103515625
295,445.3185729980469
296,445.5530700683594
297,445.745361328125
298,446.1770324707031
299,446.34246826171875
300,446.7338562011719
301,447.08099365234375
302,447.3578186035156
303,447.8629455566406
304,447.9960021972656
305,448.39630126953125
306,448.66607666015625
307,449.04638671875
308,449.3346252441406
309,449.5447998046875
310,449.94073486328125
311,450.091796875
312,450.1559753417969
313,450.45867919921875
314,450.8979187011719
315,451.0987548828125
316,451.24932861328125
317,451.3498229980469
318,451.5224914550781
319,452.1536560058594
320,452.4425964355469
321,452.9588928222656
322,453.1542663574219
323,453.6968078613281
324,453.74212646484375
325,454.16650390625
326,454.6072082519531
327,454.85662841796875
328,454.9328308105469
