step,loss,raw_loss,range_loss,gue_loss,loggas_loss,rigidity_loss,trace_proxy_loss,smooth_loss,eig_range
47,1705.722412109375,1702.32373046875,0.6419784426689148,0.0009117473382502794,0.1017146185040474,0.38361215591430664,0.08510812371969223,0.00018752059258986264,174.17489624023438
48,1697.3563232421875,1693.9720458984375,0.6390964388847351,0.0009117473382502794,0.10171469300985336,0.38361456990242004,0.08510810881853104,0.00018752034520730376,174.00079345703125
49,1689.0230712890625,1685.653076171875,0.6362272500991821,0.0009117473382502794,0.10171441733837128,0.3836078345775604,0.08510810881853104,0.00018752008327282965,173.8270721435547
50,1680.7154541015625,1677.35986328125,0.6333609819412231,0.0009117473382502794,0.10171489417552948,0.3836193382740021,0.08510810881853104,0.00018751983589027077,173.65313720703125
51,1672.440185546875,1669.0987548828125,0.6305093765258789,0.0009117473382502794,0.1017146036028862,0.3836088478565216,0.08510810881853104,0.0001875195885077119,173.47970581054688
52,1664.18994140625,1660.86279296875,0.6276572942733765,0.0009117473382502794,0.10171458125114441,0.38361406326293945,0.08510810881853104,0.000187519341125153,173.30584716796875
53,1655.9715576171875,1652.6585693359375,0.624828577041626,0.0009117473382502794,0.10171464085578918,0.383613258600235,0.08510810881853104,0.00018751906463876367,173.13302612304688
54,1647.77978515625,1644.48095703125,0.6220012903213501,0.0009117473382502794,0.10171474516391754,0.38361743092536926,0.08510810881853104,0.00018751881725620478,172.95989990234375
55,1639.6129150390625,1636.328125,0.6191840171813965,0.0009117473382502794,0.10171470791101456,0.3836155831813812,0.08510810881853104,0.00018751855532173067,172.7869873046875
56,1631.4774169921875,1628.2066650390625,0.6163809299468994,0.0009117473382502794,0.10171439498662949,0.3836100995540619,0.08510808646678925,0.00018751827883534133,172.61456298828125
57,1623.3709716796875,1620.1142578125,0.6135793328285217,0.0009117473382502794,0.1017145961523056,0.38361111283302307,0.08510808646678925,0.00018751801690086722,172.44183349609375
58,1615.2940673828125,1612.05126953125,0.6107978224754333,0.0009117473382502794,0.10171432048082352,0.38360702991485596,0.08510808646678925,0.0001875177549663931,172.26995849609375
59,1607.240478515625,1604.0115966796875,0.6080138683319092,0.0009117473382502794,0.10171445459127426,0.38360828161239624,0.08510808646678925,0.00018751747848000377,172.0975341796875
60,1599.2139892578125,1595.9989013671875,0.6052436232566833,0.0009117473382502794,0.10171463340520859,0.38361456990242004,0.08510808646678925,0.00018751721654552966,171.92556762695312
61,1591.2237548828125,1588.0224609375,0.6024830937385559,0.0009117473382502794,0.10171442478895187,0.38360968232154846,0.08510808646678925,0.00018751696916297078,171.75381469726562
62,1583.2530517578125,1580.065673828125,0.5997289419174194,0.0009117473382502794,0.10171432048082352,0.3836049735546112,0.08510808646678925,0.00018751667812466621,171.58206176757812
63,1575.3134765625,1572.1396484375,0.5969854593276978,0.0009117473382502794,0.10171466320753098,0.38361647725105286,0.08510808646678925,0.0001875164161901921,171.41058349609375
64,1567.3994140625,1564.2393798828125,0.5942504405975342,0.0009117473382502794,0.10171443969011307,0.3836096525192261,0.08510807156562805,0.00018751618335954845,171.23924255371094
65,1559.514404296875,1556.367919921875,0.5915218591690063,0.0009117473382502794,0.10171455889940262,0.3836156725883484,0.08510807156562805,0.0001875159068731591,171.0679168701172
66,1551.65478515625,1548.5218505859375,0.5888076424598694,0.0009117473382502794,0.10171445459127426,0.38361334800720215,0.08510807156562805,0.00018751567404251546,170.8970947265625
67,1543.8232421875,1540.703857421875,0.5861002206802368,0.0009117473382502794,0.10171434283256531,0.3836074769496918,0.08510807156562805,0.00018751539755612612,170.72630310058594
68,1536.019775390625,1532.9139404296875,0.5834030508995056,0.0009117473382502794,0.10171444714069366,0.38361304998397827,0.08510807156562805,0.00018751516472548246,170.55577087402344
69,1528.2413330078125,1525.14892578125,0.5807127952575684,0.0009117473382502794,0.10171446949243546,0.3836110532283783,0.08510807156562805,0.00018751490279100835,170.38528442382812
70,1520.4970703125,1517.4180908203125,0.578030526638031,0.0009117473382502794,0.10171428322792053,0.38360944390296936,0.08510807156562805,0.00018751468451227993,170.21490478515625
71,1512.771240234375,1509.70556640625,0.5753577351570129,0.0009117473382502794,0.10171428322792053,0.3836064338684082,0.08510807156562805,0.0001875144662335515,170.04473876953125
72,1505.0791015625,1502.0267333984375,0.57269686460495,0.0009117473382502794,0.10171448439359665,0.3836127817630768,0.08510805666446686,0.00018751423340290785,169.87493896484375
73,1497.4102783203125,1494.3712158203125,0.5700410008430481,0.0009117473382502794,0.10171441733837128,0.38360998034477234,0.08510805666446686,0.00018751401512417942,169.70506286621094
74,1489.773681640625,1486.7479248046875,0.5673946142196655,0.0009117473382502794,0.101714588701725,0.38361287117004395,0.08510805666446686,0.000187513796845451,169.535400390625
75,1482.1553955078125,1479.1429443359375,0.5647575259208679,0.0009117473382502794,0.10171425342559814,0.38360437750816345,0.08510805666446686,0.00018751360767055303,169.36593627929688
76,1474.5701904296875,1471.5706787109375,0.5621313452720642,0.0009117473382502794,0.1017143502831459,0.38361045718193054,0.08510805666446686,0.00018751341849565506,169.19677734375
77,1467.011962890625,1464.0257568359375,0.5595062971115112,0.0009117473382502794,0.1017143651843071,0.3836050033569336,0.08510805666446686,0.00018751325842458755,169.0272979736328
78,1459.4766845703125,1456.5032958984375,0.5568995475769043,0.0009117473382502794,0.10171446204185486,0.383611798286438,0.08510805666446686,0.0001875130838016048,168.85861206054688
79,1451.97265625,1449.0123291015625,0.5542992353439331,0.0009117473382502794,0.10171441733837128,0.3836079239845276,0.08510803431272507,0.0001875129237305373,168.68994140625
80,1444.4918212890625,1441.54443359375,0.5517035126686096,0.0009117473382502794,0.10171445459127426,0.3836080729961395,0.08510803431272507,0.00018751279276330024,168.52117919921875
81,1437.03955078125,1434.1051025390625,0.5491217970848083,0.0009117473382502794,0.10171431303024292,0.3836096525192261,0.08510803431272507,0.00018751264724414796,168.35293579101562
82,1429.611328125,1426.68994140625,0.54654461145401,0.0009117473382502794,0.10171427577733994,0.38360536098480225,0.08510803431272507,0.00018751255993265659,168.18458557128906
83,1422.212890625,1419.30419921875,0.5439813733100891,0.0009117473382502794,0.10171441733837128,0.3836115896701813,0.08510803431272507,0.00018751244351733476,168.01675415039062
84,1414.838134765625,1411.942138671875,0.5414211750030518,0.0009117473382502794,0.10171430557966232,0.38360700011253357,0.08510803431272507,0.00018751237075775862,167.84872436523438
85,1407.49267578125,1404.6094970703125,0.5388715267181396,0.0009117473382502794,0.10171433538198471,0.3836088478565216,0.08510803431272507,0.00018751229799818248,167.68099975585938
86,1400.167724609375,1397.2972412109375,0.5363284945487976,0.0009117473382502794,0.10171452909708023,0.38361456990242004,0.08510803431272507,0.00018751223979052156,167.5133056640625
87,1392.8699951171875,1390.01220703125,0.5337945818901062,0.0009117473382502794,0.10171431303024292,0.383611261844635,0.08510801941156387,0.00018751222523860633,167.3458251953125
88,1385.5980224609375,1382.7528076171875,0.5312692523002625,0.0009117473382502794,0.10171419382095337,0.38360774517059326,0.08510801941156387,0.00018751222523860633,167.1785125732422
89,1378.3570556640625,1375.5244140625,0.5287526845932007,0.0009117473382502794,0.10171441733837128,0.38360872864723206,0.08510801941156387,0.00018751222523860633,167.01138305664062
90,1371.13818359375,1368.318115234375,0.5262467265129089,0.0009117473382502794,0.10171429067850113,0.3836084008216858,0.08510801941156387,0.00018751226889435202,166.8445587158203
91,1363.94775390625,1361.1402587890625,0.5237511396408081,0.0009117473382502794,0.10171405225992203,0.38360396027565,0.08510801941156387,0.0001875123125500977,166.67803955078125
92,1356.7803955078125,1353.9853515625,0.5212591290473938,0.0009117473382502794,0.10171408951282501,0.38360586762428284,0.08510801941156387,0.00018751239986158907,166.5113525390625
93,1349.637939453125,1346.8553466796875,0.5187752842903137,0.0009117473382502794,0.10171416401863098,0.3836057484149933,0.08510801941156387,0.0001875125162769109,166.34481811523438
94,1342.529296875,1339.7589111328125,0.5163041353225708,0.0009117473382502794,0.1017143577337265,0.3836088180541992,0.08510800451040268,0.00018751264724414796,166.17874145507812
95,1335.4393310546875,1332.6812744140625,0.5138377547264099,0.0009117473382502794,0.10171441733837128,0.3836139440536499,0.08510800451040268,0.0001875128218671307,166.01258850097656
96,1328.3753662109375,1325.629638671875,0.5113802552223206,0.0009117473382502794,0.10171427577733994,0.38360825181007385,0.08510800451040268,0.00018751301104202867,165.8466339111328
97,1321.337890625,1318.6043701171875,0.5089295506477356,0.0009117473382502794,0.10171417146921158,0.38360801339149475,0.08510800451040268,0.0001875132293207571,165.6807403564453
98,1314.3250732421875,1311.6038818359375,0.5064934492111206,0.0009117473382502794,0.10171394795179367,0.38359782099723816,0.08510800451040268,0.00018751346215140074,165.51544189453125
99,1307.337158203125,1304.628173828125,0.5040598511695862,0.0009117473382502794,0.10171416401863098,0.3836035132408142,0.08510800451040268,0.00018751376774162054,165.34991455078125
100,1300.3778076171875,1297.680908203125,0.501637876033783,0.0009117473382502794,0.10171397030353546,0.38360199332237244,0.08510800451040268,0.00018751408788375556,165.18478393554688
101,1293.442138671875,1290.7572021484375,0.4992218315601349,0.0009117473382502794,0.10171414166688919,0.3836088478565216,0.08510800451040268,0.00018751445168163627,165.0196533203125
102,1286.5301513671875,1283.8572998046875,0.4968128800392151,0.0009117473382502794,0.10171423107385635,0.38360992074012756,0.08510798215866089,0.0001875148300314322,164.8546142578125
103,1279.6451416015625,1276.9842529296875,0.4944155216217041,0.0009117473382502794,0.1017141193151474,0.38360896706581116,0.08510798215866089,0.00018751526658888906,164.68997192382812
104,1272.782470703125,1270.133544921875,0.49202272295951843,0.0009117473382502794,0.10171421617269516,0.3836098313331604,0.08510798215866089,0.00018751573225017637,164.52523803710938
105,1265.9481201171875,1263.31103515625,0.48963963985443115,0.0009117473382502794,0.10171424597501755,0.3836075961589813,0.08510798215866089,0.00018751624156720936,164.36077880859375
106,1259.1351318359375,1256.5101318359375,0.4872675836086273,0.0009117473382502794,0.10171400755643845,0.3836030662059784,0.08510798215866089,0.00018751680909190327,164.19668579101562
107,1252.35107421875,1249.7379150390625,0.48489847779273987,0.0009117473382502794,0.101714126765728,0.3836045563220978,0.08510798215866089,0.00018751740572042763,164.0323944091797
108,1245.5897216796875,1242.9881591796875,0.4825421869754791,0.0009117473382502794,0.1017141044139862,0.38360732793807983,0.08510798215866089,0.00018751804600469768,163.86859130859375
109,1238.8541259765625,1236.264404296875,0.4801933467388153,0.0009117473382502794,0.10171403735876083,0.3836047053337097,0.0851079672574997,0.00018751874449662864,163.7049102783203
110,1232.140625,1229.5626220703125,0.47784802317619324,0.0009117473382502794,0.10171408206224442,0.3836025893688202,0.0851079672574997,0.0001875194866443053,163.54107666015625
111,1225.4552001953125,1222.888916015625,0.47551196813583374,0.0009117473382502794,0.10171394795179367,0.38360095024108887,0.0851079672574997,0.00018752027244772762,163.3774871826172
112,1218.7919921875,1216.2373046875,0.47318994998931885,0.0009117473382502794,0.10171398520469666,0.38360491394996643,0.0851079672574997,0.0001875211310107261,163.2144775390625
113,1212.15185546875,1209.6087646484375,0.4708704650402069,0.0009117473382502794,0.10171389579772949,0.38360267877578735,0.0851079672574997,0.00018752201867755502,163.05125427246094
114,1205.5418701171875,1203.01025390625,0.4685649573802948,0.0009117473382502794,0.10171407461166382,0.3836081326007843,0.0851079672574997,0.0001875229791039601,162.88861083984375
115,1198.9534912109375,1196.4334716796875,0.4662599563598633,0.0009117473382502794,0.10171394795179367,0.38360080122947693,0.0851079672574997,0.00018752398318611085,162.72560119628906
116,1192.389404296875,1189.8807373046875,0.46396446228027344,0.0009117473382502794,0.10171397030353546,0.3836086094379425,0.0851079523563385,0.00018752507457975298,162.5628662109375
117,1185.8499755859375,1183.352783203125,0.4616812765598297,0.0009117473382502794,0.10171405225992203,0.38360658288002014,0.0851079523563385,0.00018752622418105602,162.40060424804688
118,1179.333251953125,1176.8475341796875,0.45940136909484863,0.0009117473382502794,0.10171401500701904,0.38360467553138733,0.0851079523563385,0.00018752740288618952,162.23817443847656
119,1172.8426513671875,1170.3681640625,0.45712992548942566,0.0009117473382502794,0.10171408951282501,0.38360804319381714,0.0851079523563385,0.0001875286689028144,162.07594299316406
120,1166.37353515625,1163.9105224609375,0.4548662006855011,0.0009117473382502794,0.10171395540237427,0.38360387086868286,0.0851079523563385,0.00018752999312710017,161.9138641357422
121,1159.932373046875,1157.4805908203125,0.4526163637638092,0.0009117473382502794,0.10171379148960114,0.38360145688056946,0.0851079523563385,0.00018753140466287732,161.75238037109375
122,1153.511474609375,1151.0709228515625,0.45037004351615906,0.0009117473382502794,0.10171377658843994,0.383599191904068,0.0851079523563385,0.00018753287440631539,161.5907440185547
123,1147.1160888671875,1144.686767578125,0.44812968373298645,0.0009117473382502794,0.10171396285295486,0.38360539078712463,0.08510793000459671,0.00018753443146124482,161.42913818359375
124,1140.7451171875,1138.326904296875,0.4458993077278137,0.0009117473382502794,0.10171383619308472,0.3836027681827545,0.08510793000459671,0.0001875360612757504,161.26785278320312
125,1134.397216796875,1131.9901123046875,0.4436716139316559,0.0009117473382502794,0.10171374678611755,0.38360175490379333,0.08510793000459671,0.00018753776384983212,161.10635375976562
126,1128.072265625,1125.67626953125,0.4414595067501068,0.0009117473382502794,0.10171373933553696,0.3835986256599426,0.08510793000459671,0.0001875395537354052,160.94558715820312
127,1121.774658203125,1119.3896484375,0.43925487995147705,0.0009117473382502794,0.10171361267566681,0.3835989236831665,0.08510793000459671,0.00018754143093246967,160.7849578857422
128,1115.499267578125,1113.125244140625,0.43705111742019653,0.0009117473382502794,0.1017136201262474,0.3836001753807068,0.08510793000459671,0.00018754338088911027,160.62399291992188
129,1109.247314453125,1106.88427734375,0.4348589777946472,0.0009117473382502794,0.10171373188495636,0.38360047340393066,0.08510793000459671,0.00018754543270915747,160.46347045898438
130,1103.0157470703125,1100.6636962890625,0.43267443776130676,0.0009117473382502794,0.10171374678611755,0.38360166549682617,0.08510791510343552,0.00018754757184069604,160.3031005859375
131,1096.8094482421875,1094.46826171875,0.43049636483192444,0.0009117473382502794,0.10171382874250412,0.38360029458999634,0.08510791510343552,0.00018754979828372598,160.14280700683594
132,1090.6300048828125,1088.2996826171875,0.4283275902271271,0.0009117473382502794,0.1017136424779892,0.38360047340393066,0.08510791510343552,0.00018755212659016252,159.9827880859375
133,1084.4713134765625,1082.1517333984375,0.42616569995880127,0.0009117473382502794,0.101713627576828,0.3836008906364441,0.08510791510343552,0.00018755455676000565,159.8228759765625
134,1078.3365478515625,1076.0277099609375,0.424014151096344,0.0009117473382502794,0.10171356797218323,0.38359618186950684,0.08510791510343552,0.00018755710334517062,159.663330078125
135,1072.2244873046875,1069.92626953125,0.4218650460243225,0.0009117473382502794,0.10171390324831009,0.38360875844955444,0.08510791510343552,0.00018755972268991172,159.50355529785156
136,1066.133544921875,1063.84619140625,0.4197291433811188,0.0009117473382502794,0.10171367228031158,0.38359978795051575,0.08510791510343552,0.00018756245844997466,159.3443603515625
137,1060.0712890625,1057.7945556640625,0.4175940155982971,0.0009117473382502794,0.10171353071928024,0.3835963010787964,0.08510790020227432,0.00018756532517727464,159.184814453125
138,1054.029296875,1051.76318359375,0.4154711663722992,0.0009117473382502794,0.10171360522508621,0.38359808921813965,0.08510790020227432,0.00018756829376798123,159.02578735351562
139,1048.00830078125,1045.7528076171875,0.4133548140525818,0.0009117473382502794,0.10171367973089218,0.38359829783439636,0.08510790020227432,0.00018757139332592487,158.86683654785156
140,1042.0120849609375,1039.76708984375,0.41124340891838074,0.0009117473382502794,0.10171360522508621,0.3835965096950531,0.08510790020227432,0.00018757460929919034,158.70785522460938
141,1036.04150390625,1033.8070068359375,0.40914469957351685,0.0009117473382502794,0.10171354562044144,0.38359904289245605,0.08510790020227432,0.00018757794168777764,158.54942321777344
142,1030.09228515625,1027.8682861328125,0.40705054998397827,0.0009117473382502794,0.10171375423669815,0.3835999071598053,0.08510790020227432,0.000187581405043602,158.39093017578125
143,1024.16552734375,1021.9519653320312,0.4049670100212097,0.0009117473382502794,0.10171345621347427,0.3835928440093994,0.08510790020227432,0.0001875849993666634,158.2328338623047
144,1018.2611694335938,1016.0580444335938,0.4028845727443695,0.0009117473382502794,0.10171354562044144,0.3835935890674591,0.08510787785053253,0.00018758871010504663,158.0744171142578
145,1012.3779907226562,1010.1851806640625,0.40081414580345154,0.0009117473382502794,0.10171335935592651,0.3835926651954651,0.08510787785053253,0.00018759258091449738,157.91650390625
146,1006.5155639648438,1004.3330688476562,0.3987492024898529,0.0009117473382502794,0.10171341896057129,0.38359373807907104,0.08510787785053253,0.00018759658269118518,157.75860595703125
147,1000.6843872070312,998.51220703125,0.3966943919658661,0.0009117473382502794,0.10171341150999069,0.38359493017196655,0.08510787785053253,0.0001876007445389405,157.60107421875
148,994.8681640625,992.7062377929688,0.39464452862739563,0.0009117473382502794,0.1017134040594101,0.3835940659046173,0.08510787785053253,0.00018760502280201763,157.44351196289062
149,989.0773315429688,986.9255981445312,0.3926013112068176,0.0009117473382502794,0.1017136499285698,0.38360199332237244,0.08510787785053253,0.00018760949023999274,157.2860565185547
150,983.3091430664062,981.1676025390625,0.39056771993637085,0.0009117473382502794,0.10171351581811905,0.38359665870666504,0.08510787785053253,0.0001876140886452049,157.12893676757812
151,977.5652465820312,975.4337768554688,0.3885437846183777,0.0009117473382502794,0.10171323269605637,0.38359421491622925,0.08510786294937134,0.0001876188616733998,156.97215270996094
152,971.8402709960938,969.7189331054688,0.3865215480327606,0.0009117473382502794,0.10171319544315338,0.3835901618003845,0.08510786294937134,0.00018762380932457745,156.81509399414062
153,966.1340942382812,964.0228271484375,0.3845067322254181,0.0009117473382502794,0.10171334445476532,0.38359466195106506,0.08510786294937134,0.00018762890249490738,156.658203125
154,960.4583129882812,958.3570556640625,0.3825032413005829,0.0009117473382502794,0.10171341150999069,0.3835967183113098,0.08510786294937134,0.0001876341993920505,156.5017852783203
155,954.8008422851562,952.7095947265625,0.38050541281700134,0.0009117473382502794,0.10171312838792801,0.38358592987060547,0.08510786294937134,0.00018763964180834591,156.34539794921875
156,949.1678466796875,947.0865478515625,0.378512978553772,0.0009117473382502794,0.10171337425708771,0.38359445333480835,0.08510786294937134,0.00018764528795145452,156.18902587890625
157,943.5525512695312,941.481201171875,0.3765309453010559,0.0009117473382502794,0.10171305388212204,0.3835849463939667,0.08510786294937134,0.00018765109416563064,156.03306579589844
158,937.9618530273438,935.9003295898438,0.37455594539642334,0.0009117473382502794,0.10171309113502502,0.38358643651008606,0.08510784804821014,0.0001876571332104504,155.8772430419922
159,932.3936767578125,930.342041015625,0.37258395552635193,0.0009117473382502794,0.10171329975128174,0.3835930824279785,0.08510784804821014,0.00018766334687825292,155.72125244140625
160,926.8488159179688,924.8070068359375,0.370620459318161,0.0009117473382502794,0.10171310603618622,0.383586585521698,0.08510784804821014,0.00018766976427286863,155.56552124023438
161,921.3236083984375,919.2915649414062,0.36866676807403564,0.0009117473382502794,0.1017129197716713,0.38358452916145325,0.08510784804821014,0.0001876763708423823,155.41015625
162,915.8211059570312,913.7987670898438,0.36672016978263855,0.0009117473382502794,0.10171300172805786,0.38358402252197266,0.08510784804821014,0.00018768321024253964,155.25494384765625
163,910.3404541015625,908.3278198242188,0.36477750539779663,0.0009117473382502794,0.10171303898096085,0.38358744978904724,0.08510784804821014,0.00018769025336951017,155.09963989257812
164,904.8839721679688,902.8810424804688,0.36284348368644714,0.0009117473382502794,0.10171332210302353,0.3835943639278412,0.08510782569646835,0.00018769751477520913,154.94461059570312
165,899.44482421875,897.4515380859375,0.36091798543930054,0.0009117473382502794,0.10171303153038025,0.3835856318473816,0.08510782569646835,0.00018770502356346697,154.78985595703125
166,894.0271606445312,892.04345703125,0.35899779200553894,0.0009117473382502794,0.10171303898096085,0.38358548283576965,0.08510782569646835,0.00018771276518236846,154.63511657714844
167,888.6326293945312,886.6585083007812,0.35708463191986084,0.0009117473382502794,0.10171300172805786,0.38358834385871887,0.08510782569646835,0.0001877207396319136,154.48052978515625
