rank,eigenvalue
1,-7.626807689666748
2,-5.86315393447876
3,-4.979736804962158
4,-4.967258930206299
5,0.356492280960083
6,0.36154818534851074
7,0.376857191324234
8,0.39139890670776367
9,0.4044851064682007
10,2.3710312843322754
11,2.3865184783935547
12,2.3878700733184814
13,5.2353949546813965
14,5.423828601837158
15,5.746344089508057
16,6.954551696777344
17,6.959189414978027
18,8.36391830444336
19,8.891889572143555
20,9.34421157836914
21,10.574947357177734
22,11.593389511108398
23,11.806221008300781
24,13.398725509643555
25,13.836233139038086
26,15.201026916503906
27,15.940773010253906
28,17.16168975830078
29,18.03534698486328
30,19.497888565063477
31,20.5015811920166
32,21.84303855895996
33,23.110885620117188
34,24.407445907592773
35,25.825294494628906
36,27.233152389526367
37,28.71661376953125
38,30.209171295166016
39,31.785972595214844
40,33.35942077636719
41,35.016380310058594
42,36.681827545166016
43,38.41218948364258
44,40.17089080810547
45,41.98048782348633
46,43.824378967285156
47,45.71427536010742
48,47.64213943481445
49,49.61477279663086
50,51.626407623291016
51,53.67900848388672
52,55.77358627319336
53,57.90848159790039
54,60.085594177246094
55,62.30130386352539
56,64.55907440185547
57,66.85761260986328
58,69.19749450683594
59,71.57743072509766
60,73.99835205078125
61,76.46098327636719
62,78.96344757080078
63,81.5071792602539
64,84.0916976928711
65,86.71627044677734
66,89.38167572021484
67,92.08778381347656
68,94.83404541015625
69,97.62126159667969
70,100.44865417480469
71,103.31757354736328
72,106.22599792480469
73,109.1751937866211
74,112.16580963134766
75,115.19580841064453
76,118.26747131347656
77,121.37833404541016
78,124.52971649169922
79,127.7220687866211
80,130.9535675048828
81,134.225830078125
82,137.53964233398438
83,140.89346313476562
84,144.28610229492188
85,147.72132873535156
86,151.19508361816406
87,154.70806884765625
88,158.26393127441406
89,161.8587188720703
90,165.49424743652344
91,169.16831970214844
92,172.88278198242188
93,176.6399688720703
94,180.43600463867188
95,184.2714080810547
96,188.1470947265625
97,192.06385803222656
98,196.01976013183594
99,200.0158233642578
100,204.05149841308594
101,208.12850952148438
102,212.2438507080078
103,216.40066528320312
104,220.59681701660156
105,224.83241271972656
106,229.10922241210938
107,233.42393493652344
108,237.7794952392578
109,242.1753387451172
110,246.60977172851562
111,251.08523559570312
112,255.60110473632812
113,260.15679931640625
114,264.7506103515625
115,269.3851013183594
116,274.05841064453125
117,278.7716064453125
118,283.5244140625
119,288.3174743652344
120,293.1502990722656
121,298.021728515625
122,302.9331970214844
123,307.88360595703125
124,312.8747863769531
125,317.9052429199219
126,322.974853515625
127,328.0835876464844
128,333.2327880859375
129,338.421875
130,343.64849853515625
131,348.9156494140625
132,354.2215576171875
133,359.56793212890625
134,364.9526672363281
135,370.37664794921875
136,375.840087890625
137,381.34234619140625
138,386.8840026855469
139,392.46478271484375
140,398.08563232421875
141,403.74517822265625
142,409.444091796875
143,415.1810302734375
144,420.9576110839844
145,426.7722473144531
146,432.6273193359375
147,438.5207824707031
148,444.45269775390625
149,450.42462158203125
150,456.4342956542969
151,462.4843444824219
152,468.5716857910156
153,474.69921875
154,480.86572265625
155,487.0699157714844
156,493.3124084472656
157,499.5939025878906
158,505.9144592285156
159,512.2724609375
160,518.6704711914062
161,525.108154296875
162,531.583740234375
163,538.0962524414062
164,544.6487426757812
165,551.2388916015625
166,557.8683471679688
167,564.5352172851562
168,571.2415161132812
169,577.9851684570312
170,584.7677001953125
171,591.5889892578125
172,598.4476928710938
173,605.345458984375
174,612.2808837890625
175,619.255859375
176,626.2673950195312
177,633.3185424804688
178,640.4046630859375
179,647.5322265625
180,654.6959228515625
181,661.8981323242188
182,669.1388549804688
183,676.4165649414062
184,683.733154296875
185,691.0873413085938
186,698.4802856445312
187,705.9092407226562
188,713.376220703125
189,720.8817749023438
190,728.4241333007812
191,736.0038452148438
192,743.6226196289062
193,751.2779541015625
194,758.971923828125
195,766.7030639648438
196,774.4706420898438
197,782.2776489257812
198,790.1213989257812
199,798.0026245117188
200,805.92041015625
201,813.8765258789062
202,821.868408203125
203,829.8984985351562
204,837.9669189453125
205,846.0714111328125
206,854.2142944335938
207,862.39306640625
208,870.6084594726562
209,878.8616333007812
210,887.151123046875
211,895.4786376953125
212,903.8421020507812
213,912.2429809570312
214,920.6802978515625
215,929.1551513671875
216,937.66748046875
217,946.2154541015625
218,954.8002319335938
219,963.4221801757812
220,972.080322265625
221,980.7744140625
222,989.5067749023438
223,998.2745361328125
224,1007.0781860351562
225,1015.9205932617188
226,1024.79736328125
227,1033.7109375
228,1042.660400390625
229,1051.6468505859375
230,1060.6693115234375
231,1069.7283935546875
232,1078.82470703125
233,1087.9552001953125
234,1097.1231689453125
235,1106.32666015625
236,1115.56591796875
237,1124.8414306640625
238,1134.153076171875
239,1143.500732421875
240,1152.8836669921875
241,1162.302490234375
242,1171.7572021484375
243,1181.247314453125
244,1190.7730712890625
245,1200.3348388671875
246,1209.931884765625
247,1219.5655517578125
248,1229.233154296875
249,1238.9368896484375
250,1248.677001953125
251,1258.45166015625
252,1268.26220703125
253,1278.1070556640625
254,1287.9886474609375
255,1297.904052734375
256,1307.8560791015625
257,1317.8421630859375
258,1327.8636474609375
259,1337.920166015625
260,1348.0113525390625
261,1358.1378173828125
262,1368.2996826171875
263,1378.4962158203125
264,1388.7261962890625
265,1398.9925537109375
266,1409.2930908203125
267,1419.628662109375
268,1429.9979248046875
269,1440.40283203125
270,1450.8411865234375
271,1461.3155517578125
272,1471.8238525390625
273,1482.365966796875
274,1492.943359375
275,1503.55419921875
276,1514.2000732421875
277,1524.88037109375
278,1535.593505859375
279,1546.3424072265625
280,1557.1248779296875
281,1567.9400634765625
282,1578.7900390625
283,1589.67529296875
284,1600.59228515625
285,1611.5445556640625
286,1622.5301513671875
287,1633.5496826171875
288,1644.6033935546875
289,1655.689453125
290,1666.810791015625
291,1677.9638671875
292,1689.1517333984375
293,1700.373046875
294,1711.6265869140625
295,1722.91455078125
296,1734.2362060546875
297,1745.591552734375
298,1756.980224609375
299,1768.400390625
300,1779.85498046875
301,1791.3419189453125
302,1802.8624267578125
303,1814.4141845703125
304,1825.999755859375
305,1837.61865234375
306,1849.2708740234375
307,1860.9554443359375
308,1872.6722412109375
309,1884.4232177734375
310,1896.20556640625
311,1908.02001953125
312,1919.86767578125
313,1931.748046875
314,1943.660400390625
315,1955.6046142578125
316,1967.5819091796875
317,1979.591552734375
318,1991.633056640625
319,2003.70703125
320,2015.8125
321,2027.9508056640625
322,2040.1204833984375
323,2052.3212890625
324,2064.55517578125
325,2076.8203125
326,2089.118408203125
327,2101.4462890625
328,2113.805908203125
329,2126.198974609375
330,2138.623046875
331,2151.078857421875
332,2163.564697265625
333,2176.083984375
334,2188.633544921875
335,2201.2138671875
336,2213.8251953125
337,2226.46923828125
338,2239.14306640625
339,2251.84765625
340,2264.584228515625
341,2277.351318359375
342,2290.1494140625
343,2302.9794921875
344,2315.838623046875
345,2328.729248046875
346,2341.650146484375
347,2354.6015625
348,2367.583740234375
349,2380.595947265625
350,2393.639404296875
351,2406.7138671875
352,2419.818359375
353,2432.951416015625
354,2446.11572265625
355,2459.310546875
356,2472.53564453125
357,2485.790283203125
358,2499.07470703125
359,2512.389404296875
360,2525.734375
361,2539.1083984375
362,2552.512939453125
363,2565.946533203125
364,2579.409423828125
365,2592.902587890625
366,2606.42626953125
367,2619.977294921875
368,2633.55908203125
369,2647.169677734375
370,2660.809814453125
371,2674.478759765625
372,2688.177490234375
373,2701.904541015625
374,2715.659912109375
375,2729.44580078125
376,2743.260009765625
377,2757.102294921875
378,2770.975341796875
379,2784.87646484375
380,2798.80615234375
381,2812.764404296875
382,2826.7509765625
383,2840.76513671875
384,2854.80908203125
385,2868.880615234375
386,2882.980224609375
387,2897.107666015625
388,2911.26513671875
389,2925.4501953125
390,2939.662353515625
391,2953.902587890625
392,2968.171630859375
393,2982.46728515625
394,2996.791259765625
395,3011.1435546875
396,3025.523681640625
397,3039.931640625
398,3054.3671875
399,3068.83056640625
400,3083.319091796875
401,3097.83544921875
402,3112.381103515625
403,3126.952392578125
404,3141.551513671875
405,3156.177490234375
406,3170.830078125
407,3185.510498046875
408,3200.2177734375
409,3214.95068359375
410,3229.711181640625
411,3244.49951171875
412,3259.313232421875
413,3274.152587890625
414,3289.0205078125
415,3303.91455078125
416,3318.83349609375
417,3333.779296875
418,3348.7509765625
419,3363.7509765625
420,3378.776123046875
421,3393.826904296875
422,3408.902587890625
423,3424.00634765625
424,3439.135009765625
425,3454.2900390625
426,3469.469482421875
427,3484.675537109375
428,3499.9072265625
429,3515.16455078125
430,3530.447021484375
431,3545.755126953125
432,3561.0888671875
433,3576.447021484375
434,3591.830810546875
435,3607.239990234375
436,3622.67333984375
437,3638.13232421875
438,3653.61572265625
439,3669.125244140625
440,3684.65869140625
441,3700.217529296875
442,3715.80029296875
443,3731.407958984375
444,3747.03955078125
445,3762.696533203125
446,3778.376708984375
447,3794.081298828125
448,3809.811279296875
449,3825.565673828125
450,3841.343505859375
451,3857.144775390625
452,3872.969970703125
453,3888.820068359375
454,3904.694580078125
455,3920.59130859375
456,3936.5126953125
457,3952.457275390625
458,3968.4248046875
459,3984.4169921875
460,4000.430908203125
461,4016.469482421875
462,4032.530517578125
463,4048.615966796875
464,4064.724853515625
465,4080.855712890625
466,4097.0107421875
467,4113.1875
468,4129.38623046875
469,4145.6103515625
470,4161.85595703125
471,4178.12353515625
472,4194.41357421875
473,4210.72705078125
474,4227.0625
475,4243.41943359375
476,4259.79931640625
477,4276.20166015625
478,4292.62646484375
479,4309.07373046875
480,4325.5419921875
481,4342.0322265625
482,4358.5439453125
483,4375.078125
484,4391.63427734375
485,4408.21142578125
486,4424.8115234375
487,4441.4306640625
488,4458.072265625
489,4474.73583984375
490,4491.42041015625
491,4508.126953125
492,4524.853515625
493,4541.6015625
494,4558.36962890625
495,4575.15966796875
496,4591.9697265625
497,4608.80126953125
498,4625.6533203125
499,4642.52587890625
500,4659.41943359375
501,4676.33251953125
502,4693.26611328125
503,4710.22021484375
504,4727.1953125
505,4744.189453125
506,4761.20458984375
507,4778.23974609375
508,4795.29345703125
509,4812.36767578125
510,4829.462890625
511,4846.578125
512,4863.71142578125
513,4880.8642578125
514,4898.03662109375
515,4915.22900390625
516,4932.43896484375
517,4949.67578125
518,4966.9208984375
519,4984.19091796875
520,5001.47802734375
521,5018.7841796875
522,5036.1103515625
523,5053.45751953125
524,5070.8203125
525,5088.2021484375
526,5105.6025390625
527,5123.02099609375
528,5140.45947265625
529,5157.916015625
530,5175.390625
531,5192.8828125
532,5210.39306640625
533,5227.92138671875
534,5245.46728515625
535,5263.03369140625
536,5280.615234375
537,5298.21484375
538,5315.83349609375
539,5333.46923828125
540,5351.1220703125
541,5368.7919921875
542,5386.47998046875
543,5404.1845703125
544,5421.90478515625
545,5439.642578125
546,5457.400390625
547,5475.17529296875
548,5492.9638671875
549,5510.7705078125
550,5528.5947265625
551,5546.435546875
552,5564.29052734375
553,5582.16455078125
554,5600.0546875
555,5617.9609375
556,5635.88330078125
557,5653.82275390625
558,5671.77587890625
559,5689.74609375
560,5707.73291015625
561,5725.736328125
562,5743.75048828125
563,5761.7880859375
564,5779.83740234375
