rank,eigenvalue
1,-8.019068717956543
2,-6.258763313293457
3,-5.377023220062256
4,-5.364569187164307
5,-0.05092494562268257
6,-0.04587864503264427
7,-0.03059869445860386
8,-0.01608460023999214
9,-0.0030232304707169533
10,1.9597896337509155
11,1.9752472639083862
12,1.9765962362289429
13,4.8187150955200195
14,5.006791114807129
15,5.3286943435668945
16,6.534607887268066
17,6.539237022399902
18,7.941298961639404
19,8.468268394470215
20,8.919732093811035
21,10.148130416870117
22,11.164639472961426
23,11.377065658569336
24,12.966547012329102
25,13.403223991394043
26,14.765426635742188
27,15.503769874572754
28,16.722368240356445
29,17.5943660736084
30,19.05413055419922
31,20.055917739868164
32,21.39482879638672
33,22.660268783569336
34,23.954368591308594
35,25.369524002075195
36,26.774709701538086
37,28.255353927612305
38,29.745079040527344
39,31.318885803222656
40,32.88935089111328
41,34.54316329956055
42,36.205448150634766
43,37.932525634765625
44,39.687889099121094
45,41.494049072265625
46,43.33443832397461
47,45.22074890136719
48,47.14495086669922
49,49.11384201049805
50,51.12165451049805
51,53.17036056518555
52,55.260963439941406
53,57.39180374145508
54,59.56478500366211
55,61.77628707885742
56,64.02976989746094
57,66.32394409179688
58,68.65937805175781
59,71.03479766845703
60,73.45112609863281
61,75.9090805053711
62,78.40679168701172
63,80.94569396972656
64,83.52530670166016
65,86.1448974609375
66,88.80524444580078
67,91.50621032714844
68,94.24726104736328
69,97.02918243408203
70,99.85121154785156
71,102.71468353271484
72,105.61758422851562
73,108.5611801147461
74,111.5461196899414
75,114.57036590576172
76,117.63619995117188
77,120.74115753173828
78,123.88655853271484
79,127.07284545898438
80,130.2982177734375
81,133.5642547607422
82,136.8717803955078
83,140.21923828125
84,143.60543823242188
85,147.0341339111328
86,150.5012969970703
87,154.0076141357422
88,157.55673217773438
89,161.14468383789062
90,164.7733154296875
91,168.44041442871094
92,172.1478271484375
93,175.8978729248047
94,179.68670654296875
95,183.51483154296875
96,187.38316345214844
97,191.29248046875
98,195.24087524414062
99,199.22935485839844
100,203.2573699951172
101,207.32662963867188
102,211.4341583251953
103,215.5830841064453
104,219.77127075195312
105,223.9988250732422
106,228.26751708984375
107,232.57403564453125
108,236.92132568359375
109,241.30882263183594
110,245.73484802246094
111,250.20181274414062
112,254.7091064453125
113,259.25616455078125
114,263.84124755859375
115,268.4669494628906
116,273.1313781738281
117,277.83563232421875
118,282.57940673828125
119,287.3633728027344
120,292.1870422363281
121,297.0491943359375
122,301.95135498046875
123,306.8923645019531
124,311.8740539550781
125,316.8949890136719
126,321.9549560546875
127,327.0539855957031
128,332.19342041015625
129,337.3726501464844
130,342.58935546875
131,347.84649658203125
132,353.142333984375
133,358.47857666015625
134,363.85308837890625
135,369.2667541503906
136,374.7198181152344
137,380.2116394042969
138,385.7427673339844
139,391.3129577636719
140,396.92315673828125
141,402.5719299316406
142,408.2600402832031
143,413.986083984375
144,419.751708984375
145,425.5552978515625
146,431.3992614746094
147,437.2815246582031
148,443.2021789550781
149,449.16278076171875
150,455.1610412597656
151,461.1995849609375
152,467.275390625
153,473.3912658691406
154,479.54608154296875
155,485.7384948730469
156,491.9691162109375
157,498.23870849609375
158,504.5472717285156
159,510.8931579589844
160,517.2789916992188
161,523.7044677734375
162,530.1677856445312
163,536.6679077148438
164,543.2079467773438
165,549.7855834960938
166,556.4024658203125
167,563.0567016601562
168,569.750244140625
169,576.4811401367188
170,583.2507934570312
171,590.05908203125
172,596.90478515625
173,603.7894287109375
174,610.7117309570312
175,617.6734619140625
176,624.6716918945312
177,631.7094116210938
178,638.7821044921875
179,645.8961181640625
180,653.0462036132812
181,660.2347412109375
182,667.4617309570312
183,674.7256469726562
184,682.0283203125
185,689.3685302734375
186,696.7474975585938
187,704.1622924804688
188,711.6151123046875
189,719.1064453125
190,726.6344604492188
191,734.1997680664062
192,741.8040771484375
193,749.4448852539062
194,757.124267578125
195,764.8406982421875
196,772.5935668945312
197,780.3857421875
198,788.214599609375
199,796.0808715820312
200,803.983642578125
201,811.9246215820312
202,819.9013671875
203,827.9161987304688
204,835.9692993164062
205,844.0584106445312
206,852.185791015625
207,860.3490600585938
208,868.548828125
209,876.786376953125
210,885.0601196289062
211,893.371826171875
212,901.7194213867188
213,910.1043090820312
214,918.525634765625
215,926.984375
216,935.4805908203125
217,944.0123291015625
218,952.580810546875
219,961.1864013671875
220,969.8280639648438
221,978.5056762695312
222,987.221435546875
223,995.9725341796875
224,1004.759521484375
225,1013.5851440429688
226,1022.445068359375
227,1031.341796875
228,1040.274169921875
229,1049.24365234375
230,1058.2489013671875
231,1067.290771484375
232,1076.369873046875
233,1085.4830322265625
234,1094.633544921875
235,1103.819580078125
236,1113.0413818359375
237,1122.2991943359375
238,1131.5931396484375
239,1140.923095703125
240,1150.2882080078125
241,1159.689208984375
242,1169.1259765625
243,1178.5980224609375
244,1188.105712890625
245,1197.6492919921875
246,1207.2281494140625
247,1216.843505859375
248,1226.4927978515625
249,1236.1781005859375
250,1245.899658203125
251,1255.65576171875
252,1265.44775390625
253,1275.27392578125
254,1285.13671875
255,1295.0333251953125
256,1304.9664306640625
257,1314.93359375
258,1324.93603515625
259,1334.973388671875
260,1345.04541015625
261,1355.1527099609375
262,1365.2952880859375
263,1375.472412109375
264,1385.6829833984375
265,1395.929931640625
266,1406.2108154296875
267,1416.52685546875
268,1426.8763427734375
269,1437.2615966796875
270,1447.6800537109375
271,1458.134521484375
272,1468.6229248046875
273,1479.14501953125
274,1489.7022705078125
275,1500.29296875
276,1510.918701171875
277,1521.5787353515625
278,1532.271484375
279,1543.0
280,1553.761962890625
281,1564.556640625
282,1575.385986328125
283,1586.2506103515625
284,1597.1468505859375
285,1608.078369140625
286,1619.0430908203125
287,1630.041748046875
288,1641.074462890625
289,1652.139404296875
290,1663.2396240234375
291,1674.37158203125
292,1685.5382080078125
293,1696.7381591796875
294,1707.9703369140625
295,1719.2369384765625
296,1730.537109375
297,1741.870849609375
298,1753.2379150390625
299,1764.6363525390625
300,1776.0692138671875
301,1787.534423828125
302,1799.032958984375
303,1810.5628662109375
304,1822.12646484375
305,1833.7232666015625
306,1845.3533935546875
307,1857.0157470703125
308,1868.7103271484375
309,1880.43896484375
310,1892.198974609375
311,1903.990966796875
312,1915.816162109375
313,1927.6739501953125
314,1939.563720703125
315,1951.4852294921875
316,1963.4398193359375
317,1975.4266357421875
318,1987.4453125
319,1999.496337890625
320,2011.578857421875
321,2023.694091796875
322,2035.840576171875
323,2048.018310546875
324,2060.22900390625
325,2072.470703125
326,2084.74560546875
327,2097.050048828125
328,2109.38623046875
329,2121.755615234375
330,2134.15625
331,2146.58837890625
332,2159.050537109375
333,2171.5458984375
334,2184.07177734375
335,2196.628173828125
336,2209.215576171875
337,2221.835693359375
338,2234.4853515625
339,2247.165771484375
340,2259.878173828125
341,2272.62109375
342,2285.394775390625
343,2298.20068359375
344,2311.035400390625
345,2323.9013671875
346,2336.7978515625
347,2349.724609375
348,2362.68212890625
349,2375.669677734375
350,2388.6884765625
351,2401.738037109375
352,2414.817626953125
353,2427.92578125
354,2441.065185546875
355,2454.23486328125
356,2467.434814453125
357,2480.664306640625
358,2493.923583984375
359,2507.212890625
360,2520.532470703125
361,2533.881103515625
362,2547.26025390625
363,2560.66845703125
364,2574.105712890625
365,2587.5732421875
366,2601.0712890625
367,2614.5966796875
368,2628.152587890625
369,2641.7373046875
370,2655.3515625
371,2668.99462890625
372,2682.667236328125
373,2696.368408203125
374,2710.09765625
375,2723.857177734375
376,2737.645263671875
377,2751.461181640625
378,2765.307861328125
379,2779.1826171875
380,2793.0859375
381,2807.017578125
382,2820.977783203125
383,2834.96533203125
384,2848.982666015625
385,2863.02734375
386,2877.10009765625
387,2891.200927734375
388,2905.33154296875
389,2919.489501953125
390,2933.6748046875
391,2947.887939453125
392,2962.1298828125
393,2976.3984375
394,2990.695068359375
395,3005.020263671875
396,3019.373046875
397,3033.753662109375
398,3048.161865234375
399,3062.59765625
400,3077.058837890625
401,3091.547607421875
402,3106.065673828125
403,3120.609130859375
404,3135.1806640625
405,3149.77880859375
406,3164.403564453125
407,3179.05615234375
408,3193.735595703125
409,3208.4404296875
410,3223.1728515625
411,3237.93310546875
412,3252.71875
413,3267.530029296875
414,3282.36962890625
415,3297.2353515625
416,3312.1259765625
417,3327.04345703125
418,3341.98681640625
419,3356.958251953125
420,3371.954833984375
421,3386.97705078125
422,3402.024169921875
423,3417.09912109375
424,3432.19921875
425,3447.325439453125
426,3462.47607421875
427,3477.6533203125
428,3492.85595703125
429,3508.084228515625
430,3523.337890625
431,3538.616943359375
432,3553.92138671875
433,3569.25048828125
434,3584.60498046875
435,3599.98486328125
436,3615.388916015625
437,3630.818603515625
438,3646.272705078125
439,3661.752685546875
440,3677.256591796875
441,3692.785888671875
442,3708.339111328125
443,3723.917236328125
444,3739.51904296875
445,3755.146484375
446,3770.796875
447,3786.4716796875
448,3802.171630859375
449,3817.896240234375
450,3833.64404296875
451,3849.415283203125
452,3865.21044921875
453,3881.030517578125
454,3896.874755859375
455,3912.741455078125
456,3928.632568359375
457,3944.546875
458,3960.484130859375
459,3976.44580078125
460,3992.429443359375
461,4008.4375
462,4024.468017578125
463,4040.52294921875
464,4056.601318359375
465,4072.70166015625
466,4088.825439453125
467,4104.9716796875
468,4121.1396484375
469,4137.3330078125
470,4153.5478515625
471,4169.78466796875
472,4186.04345703125
473,4202.326171875
474,4218.63037109375
475,4234.95654296875
476,4251.30517578125
477,4267.67626953125
478,4284.06982421875
479,4300.48583984375
480,4316.9228515625
481,4333.3818359375
482,4349.8623046875
483,4366.365234375
484,4382.8896484375
485,4399.435546875
486,4416.00390625
487,4432.591796875
488,4449.20166015625
489,4465.83349609375
490,4482.486328125
491,4499.1611328125
492,4515.85595703125
493,4532.572265625
494,4549.30859375
495,4566.06689453125
496,4582.8447265625
497,4599.64453125
498,4616.46484375
499,4633.30517578125
500,4650.16650390625
501,4667.04736328125
502,4683.94921875
503,4700.87109375
504,4717.81396484375
505,4734.77587890625
506,4751.75830078125
507,4768.76123046875
508,4785.78271484375
509,4802.82470703125
510,4819.88720703125
511,4836.97021484375
512,4854.07080078125
513,4871.19091796875
514,4888.33056640625
515,4905.49072265625
516,4922.66796875
517,4939.8720703125
518,4957.08447265625
519,4974.3212890625
520,4991.57568359375
521,5008.84912109375
522,5026.142578125
523,5043.45654296875
524,5060.78662109375
525,5078.13525390625
526,5095.50244140625
527,5112.88818359375
528,5130.29345703125
529,5147.716796875
530,5165.158203125
531,5182.6171875
532,5200.09423828125
533,5217.58935546875
534,5235.10205078125
535,5252.634765625
536,5270.18310546875
537,5287.74951171875
538,5305.33447265625
539,5322.9365234375
540,5340.55615234375
541,5358.1923828125
542,5375.8466796875
543,5393.51806640625
544,5411.20458984375
545,5428.90869140625
546,5446.6328125
547,5464.37353515625
548,5482.12841796875
549,5499.9013671875
550,5517.69189453125
551,5535.49853515625
552,5553.31982421875
553,5571.16015625
554,5589.01611328125
555,5606.88818359375
556,5624.77685546875
557,5642.68212890625
558,5660.60107421875
559,5678.537109375
560,5696.48974609375
561,5714.458984375
562,5732.43896484375
563,5750.4423828125
564,5768.45751953125
565,5786.48779296875
566,5804.53466796875
567,5822.59521484375
568,5840.6748046875
569,5858.7587890625
570,5876.869140625
571,5894.9970703125
572,5913.12939453125
573,5931.28662109375
574,5949.44580078125
575,5967.64013671875
576,5985.8369140625
577,6004.03369140625
578,6022.2626953125
579,6040.5107421875
580,6058.759765625
581,6077.02734375
582,6095.31103515625
583,6113.609375
584,6131.919921875
585,6150.24951171875
586,6168.583984375
587,6186.9384765625
588,6205.30029296875
589,6223.677734375
590,6242.0751953125
591,6260.48046875
592,6278.90185546875
593,6297.33349609375
594,6315.7783203125
595,6334.23681640625
596,6352.71435546875
597,6371.197265625
598,6389.69384765625
599,6408.2041015625
600,6426.73095703125
601,6445.265625
