length,trace,word_len
5.774541900715247,-18.0,7
5.267831587699277,-14.0,2
13.20788397706739,-738.0,5
9.307739269733306,-105.0,3
10.125109945873524,-158.0,8
12.72605026175121,-580.0,7
8.999372381342997,90.0,4
17.63311349332286,-6745.0,7
4.1268741377911535,-8.0,3
6.17793980968921,-22.0,2
11.573775943543486,-326.0,6
10.03447195240771,151.0,6
15.263832556214103,-2063.0,6
5.659470075048787,17.0,8
7.901747381548901,52.0,5
9.307739269733306,-105.0,6
11.420832105526305,302.0,6
18.508140251349896,-10447.0,7
7.050988696156346,-34.0,3
13.553011384395269,-877.0,8
1.9248473002387554,-3.0,2
12.597891735459637,-544.0,8
11.99289180119188,-402.0,6
12.634322857021738,554.0,8
5.986445692252767,20.0,4
8.378850189044405,-66.0,3
5.883314629302378,19.0,3
16.440806055030755,3716.0,7
2.633915793849788,-4.0,3
17.46267266893631,-6194.0,6
7.050988696156346,-34.0,3
3.525494348078233,-6.0,2
11.766629258604745,-359.0,5
13.932046594216969,-1060.0,5
7.273785836928269,38.0,5
13.447661992397991,-832.0,7
15.877604241934176,-2804.0,5
4.1268741377911535,8.0,3
13.92259029491308,1055.0,5
7.901747381548901,52.0,3
13.13615187760334,712.0,7
3.8496946004768713,-7.0,7
17.190899310354375,-5407.0,7
16.30842522449114,-3478.0,8
4.779052869148454,11.0,3
4.1268741377911535,-8.0,4
11.766629258604745,-359.0,7
7.273785836928269,-38.0,4
5.774541900715247,-18.0,4
11.710127423976198,349.0,5
14.188468314461335,-1205.0,8
5.117957954057237,13.0,3
11.598166943195167,330.0,6
6.588924585484386,-27.0,2
8.120291225496807,58.0,4
5.117957954057237,13.0,3
23.99698963456438,162510.0,8
11.360321920908413,293.0,7
13.10215658844166,-700.0,8
8.607764856227995,74.0,4
10.64597236585826,205.0,4
7.220373301588997,-37.0,6
3.8496946004768713,7.0,8
5.267831587699277,14.0,4
4.584863339122376,10.0,3
3.525494348078233,6.0,3
4.584863339122376,-10.0,3
15.972329489280343,-2940.0,6
14.883812768920631,-1706.0,6
12.449109016136196,505.0,7
13.600337656453357,898.0,8
19.70964475559857,19050.0,8
4.1268741377911535,-8.0,7
11.987910416763517,401.0,4
9.086363179342458,94.0,3
12.33921271157729,478.0,6
5.5373187666271555,16.0,3
12.846488656342881,616.0,8
1.9248473002387554,-3.0,5
17.02637025939353,4980.0,8
6.929515813351728,-32.0,2
3.525494348078233,6.0,7
10.616486378198003,-202.0,4
6.17793980968921,-22.0,2
18.982448768449927,13243.0,6
8.496582195828777,70.0,7
2.633915793849788,4.0,5
4.584863339122376,10.0,2
12.108867671706612,426.0,5
9.688250161135548,-127.0,3
14.276144806322328,-1259.0,5
7.165492877844295,-36.0,3
9.9115549211539,-142.0,5
12.684236638246649,568.0,7
9.400795421834466,110.0,5
3.133598473944913,5.0,3
13.282360930900593,766.0,6
3.133598473944913,5.0,5
7.376507734722595,-40.0,5
8.908424121205423,-86.0,6
4.584863339122376,10.0,2
11.10588912289487,-258.0,6
8.253748275582243,-62.0,4
4.369287583210244,9.0,4
15.523489606854492,-2349.0,7
20.97542465018953,-35872.0,7
4.584863339122376,-10.0,4
11.129011454476853,-261.0,6
7.521317687065102,43.0,4
13.823492616404906,1004.0,7
3.133598473944913,5.0,3
6.17793980968921,-22.0,3
4.584863339122376,-10.0,3
8.050065321103236,56.0,4
15.10447402400916,1905.0,8
7.699389200953656,-47.0,7
9.656499462314855,-125.0,5
15.13055002687048,-1930.0,7
4.1268741377911535,8.0,3
6.17793980968921,-22.0,4
9.994333233751057,148.0,3
9.086363179342458,-94.0,4
7.376507734722595,-40.0,3
21.098037756933927,38140.0,8
10.19965849100124,-164.0,5
9.043340817314593,92.0,4
9.418898058372525,-111.0,5
14.946137530402925,-1760.0,7
4.584863339122376,-10.0,4
9.734950547210683,-130.0,6
7.823245530429178,-50.0,7
11.074637533254295,-254.0,4
6.17793980968921,22.0,3
5.986445692252767,-20.0,2
6.588924585484386,27.0,4
4.584863339122376,10.0,2
17.78906623398422,-7292.0,6
10.46216003774144,187.0,3
5.5373187666271555,-16.0,4
13.937698986721486,-1063.0,7
13.31344974411455,-778.0,7
9.656499462314855,125.0,6
12.409107362655007,495.0,6
15.485671534428004,2305.0,8
20.33416365596633,-26032.0,8
5.986445692252767,-20.0,4
6.513227909600108,-26.0,2
11.0588266801998,-252.0,6
3.133598473944913,-5.0,2
18.63030145643922,11105.0,8
11.121333675575727,-260.0,5
9.703938446349348,-128.0,8
7.699389200953656,-47.0,3
11.113626308030737,259.0,4
22.482810827487068,-76222.0,8
18.57645380415144,-10810.0,8
8.687273433321595,77.0,3
4.955777460576964,12.0,3
8.687273433321595,-77.0,4
15.402399952593072,-2211.0,7
13.681090770832878,-935.0,6
8.253748275582243,62.0,5
8.28576535697017,63.0,7
7.901747381548901,52.0,6
7.699389200953656,-47.0,5
10.396933011538747,181.0,5
8.496582195828777,-70.0,5
10.047674470974922,-152.0,3
7.273785836928269,38.0,6
10.047674470974922,152.0,8
1.9248473002387554,3.0,3
4.1268741377911535,-8.0,8
9.825201631213847,136.0,4
11.777740569768328,-361.0,8
3.8496946004768713,-7.0,4
10.352235623474936,177.0,7
7.165492877844295,36.0,3
5.267831587699277,-14.0,2
15.155267141386696,-1954.0,6
14.894336039210954,1715.0,5
5.5373187666271555,-16.0,3
7.425953302346791,41.0,3
3.525494348078233,-6.0,6
6.513227909600108,-26.0,7
9.656499462314855,-125.0,3
7.220373301588997,37.0,3
22.231005856567677,67205.0,8
5.774541900715247,18.0,2
11.859164139956988,-376.0,6
11.204210408458517,271.0,7
14.694598571163779,-1552.0,8
17.196439992085573,5422.0,8
10.655705206117705,206.0,7
9.795568207214378,-134.0,8
5.117957954057237,13.0,2
2.633915793849788,-4.0,4
14.22302290238628,1226.0,6
5.659470075048787,-17.0,5
9.14920936067145,-97.0,6
17.813599730478547,-7382.0,7
11.034873534604742,-249.0,6
2.633915793849788,-4.0,3
5.774541900715247,-18.0,7
11.283788991761476,282.0,8
4.779052869148454,-11.0,3
8.713088841203504,-78.0,5
18.012037119709614,8152.0,8
6.73220928585022,29.0,6
7.425953302346791,-41.0,4
17.301699091223128,5715.0,8
13.218694853686333,742.0,7
6.267196947889648,-23.0,3
21.670988280925325,50792.0,8
11.715849982236387,-350.0,4
8.687273433321595,-77.0,3
13.271889666913061,-762.0,8
13.177849170968766,727.0,5
14.961983690228196,-1774.0,7
7.521317687065102,43.0,7
9.825201631213847,136.0,4
9.210140341969515,-100.0,8
5.986445692252767,-20.0,4
9.703938446349348,128.0,3
3.525494348078233,6.0,8
17.7309056116419,7083.0,8
6.800168828226681,30.0,5
14.547571673856535,1442.0,8
17.484509752768744,6262.0,8
12.127559600629812,-430.0,8
9.400795421834466,110.0,6
4.1268741377911535,-8.0,2
13.91689497942491,1052.0,7
4.584863339122376,-10.0,2
4.1268741377911535,8.0,3
4.584863339122376,-10.0,3
2.633915793849788,4.0,4
13.341529428940984,-789.0,6
10.961243123557502,240.0,5
6.800168828226681,-30.0,5
8.738575166420436,-79.0,8
5.986445692252767,20.0,3
7.901747381548901,52.0,3
15.247283415253126,-2046.0,7
10.125109945873524,158.0,4
5.117957954057237,13.0,2
8.050065321103236,56.0,8
13.712921753119009,950.0,6
9.400795421834466,110.0,4
13.245469111222123,-752.0,5
4.779052869148454,-11.0,2
11.727246209471854,-352.0,8
15.231581658740614,2030.0,6
12.575710210488282,-538.0,4
18.201720517819087,8963.0,7
4.584863339122376,-10.0,4
12.61982994485,-550.0,8
3.525494348078233,6.0,3
6.513227909600108,26.0,5
8.837390834461338,-83.0,4
21.741322988727113,52610.0,7
4.779052869148454,-11.0,2
3.8496946004768713,-7.0,2
13.691757487056625,-940.0,7
12.95393999203475,-650.0,6
4.369287583210244,-9.0,5
10.814303323725609,-223.0,8
24.008830704784113,163475.0,8
11.074637533254295,-254.0,6
6.17793980968921,-22.0,4
13.971281923769503,1081.0,6
6.17793980968921,-22.0,5
5.986445692252767,20.0,6
4.955777460576964,-12.0,6
15.448892900731128,2263.0,8
8.438582744024163,-68.0,6
11.283788991761476,282.0,4
5.267831587699277,14.0,4
5.267831587699277,-14.0,2
17.503581735510696,-6322.0,7
13.169578969248168,724.0,4
6.588924585484386,27.0,5
4.584863339122376,-10.0,2
18.95278027685429,-13048.0,8
11.721556213099612,351.0,5
14.521044208490022,-1423.0,7
10.283258712382787,-171.0,4
16.03395527596822,-3032.0,8
10.535663175398534,-194.0,8
15.148089483152322,-1947.0,8
7.425953302346791,41.0,3
4.369287583210244,9.0,3
7.273785836928269,38.0,6
12.3054563354762,470.0,6
11.339738064324026,290.0,5
17.97489354759998,-8002.0,8
19.753671037803652,-19474.0,7
7.9772818689888645,54.0,4
12.705252722366623,-574.0,6
5.986445692252767,-20.0,3
13.75870949203154,972.0,8
14.20335058619759,1214.0,7
7.474204484397849,-42.0,4
1.9248473002387554,3.0,3
11.042889834956465,250.0,8
13.13895890666679,-713.0,7
16.25007801946421,-3378.0,7
12.127559600629812,-430.0,5
5.774541900715247,-18.0,3
