step,loss,spectral_loss,spacing_loss,smoothness_loss,curvature_loss,tv_loss,amplitude_loss,frequency_loss,spectral_scale,spectral_shift,calibration_reg,raw_eig_min,raw_eig_max,scaled_eig_min,scaled_eig_max,prime_loss
36,0.7010828852653503,0.07549156993627548,1.251136302947998,1.077080742106773e-05,1.713037178774357e-08,0.002303007058799267,0.011545448563992977,5.865156708750874e-06,1.0000163316726685,0.011471381410956383,1.2523136305730986e-08,0.020759811624884605,50.941688537597656,0.03183102235198021,50.953590393066406,0.0
37,0.7010552883148193,0.07548662275075912,1.2510886192321777,1.1514054676808883e-05,1.8302023008232027e-08,0.002384336432442069,0.01233601849526167,6.370160008373205e-06,1.0003653764724731,0.011895074509084225,1.4661046066066774e-07,0.019884100183844566,50.94207763671875,0.03136274591088295,50.97216033935547,0.0
38,0.7009650468826294,0.0754818320274353,1.2509151697158813,1.2291531675145961e-05,1.9529581507526927e-08,0.0024668548721820116,0.013155617751181126,6.912847311468795e-06,1.0007461309432983,0.012309585697948933,5.70445536141051e-07,0.01946243643760681,50.94209671020508,0.031372033059597015,50.992000579833984,0.0
39,0.700899600982666,0.0754760354757309,1.2507933378219604,1.310353309236234e-05,2.081378980278714e-08,0.0025503472425043583,0.014003335498273373,7.493899374821922e-06,1.0010807514190674,0.012773389928042889,1.1819151950476225e-06,0.018184266984462738,50.94167709350586,0.03051350638270378,51.00904083251953,0.0
40,0.7008302807807922,0.07547257840633392,1.2506589889526367,1.3947720617579762e-05,2.2148981315694982e-08,0.002634800737723708,0.014880124479532242,8.086336492851842e-06,1.001394271850586,0.013280060142278671,1.957602762558963e-06,0.017528465017676353,50.942237854003906,0.030326295644044876,51.02603530883789,0.0
41,0.7008073329925537,0.07546728104352951,1.2506210803985596,1.4825403013674077e-05,2.3537804594297995e-08,0.002720183925703168,0.015786105766892433,8.695524229551665e-06,1.0015640258789062,0.013737529516220093,2.4599926291557495e-06,0.016518963500857353,50.94176483154297,0.029824860394001007,51.03471755981445,0.0
42,0.7007358074188232,0.0754624754190445,1.250484824180603,1.5737405192339793e-05,2.4982339752455118e-08,0.0028065419755876064,0.0167208481580019,9.326342478743754e-06,1.0016885995864868,0.014181901700794697,2.865433089027647e-06,0.015637649223208427,50.9422492980957,0.029401583597064018,51.04200744628906,0.0
43,0.7006572484970093,0.07545776665210724,1.2503342628479004,1.6684400179656222e-05,2.6484173076823936e-08,0.002894581528380513,0.017682811245322227,9.982149094867054e-06,1.001761555671692,0.014582843519747257,3.117733513136045e-06,0.014720135368406773,50.94214630126953,0.028927966952323914,51.04606628417969,0.0
44,0.7005602717399597,0.0754522904753685,1.2501485347747803,1.7666563508100808e-05,2.8043842803526786e-08,0.002984031103551388,0.01867174357175827,1.0666548405424692e-05,1.0016398429870605,0.014910979196429253,2.7059479634772288e-06,0.013707092963159084,50.94172668457031,0.02831241488456726,51.03984832763672,0.0
45,0.700499415397644,0.07544796168804169,1.2500324249267578,1.868388608272653e-05,2.9661480382969785e-08,0.0030746026895940304,0.019686918705701828,1.1379011084500235e-05,1.0014480352401733,0.015206607058644295,2.1160076357773505e-06,0.013027180917561054,50.94215393066406,0.027957024052739143,51.03083038330078,0.0
46,0.7004303336143494,0.0754428505897522,1.2499014139175415,1.9737190086743794e-05,3.133916948172555e-08,0.003166334005072713,0.020728394389152527,1.2123332453484181e-05,1.0012537240982056,0.015405120328068733,1.5929799701552838e-06,0.012258237227797508,50.9420051574707,0.027480212971568108,51.02107620239258,0.0
47,0.7004039883613586,0.07543714344501495,1.2498571872711182,2.0828842025366612e-05,3.30817577776088e-08,0.0032594201620668173,0.02179955318570137,1.2901838999823667e-05,1.0009363889694214,0.015550200827419758,8.997357667794859e-07,0.011127781122922897,50.941741943359375,0.02654332108795643,51.00484848022461,0.0
48,0.700343668460846,0.07543265074491501,1.2497422695159912,2.195850174757652e-05,3.488809952045813e-08,0.0033536572009325027,0.022900840267539024,1.3711125575355254e-05,1.0005332231521606,0.015646914020180702,3.083563058225991e-07,0.01035081036388874,50.94194030761719,0.025906529277563095,50.98465347290039,0.0
49,0.7002804279327393,0.07542797923088074,1.249621868133545,2.312569267814979e-05,3.6757818122623576e-08,0.0034489494282752275,0.024030497297644615,1.4552224456565455e-05,1.0000412464141846,0.015765871852636337,2.6183787582567675e-08,0.00899883359670639,50.94190979003906,0.02464611828327179,50.959659576416016,0.0
50,0.7001829147338867,0.07542280852794647,1.2494338750839233,2.433054760331288e-05,3.869138254231075e-08,0.0035453520249575377,0.02518896572291851,1.5424651792272925e-05,0.9996868371963501,0.01593715324997902,1.2295792828354024e-07,0.008231405168771744,50.941925048828125,0.023994699120521545,50.94173812866211,0.0
51,0.7001145482063293,0.0754174143075943,1.2493045330047607,2.5572626327630132e-05,4.068835579573715e-08,0.003642719704657793,0.026375100016593933,1.632956445973832e-05,0.9995326995849609,0.016090678051114082,2.4387105668211007e-07,0.007183283567428589,50.94190216064453,0.023117080330848694,50.93403625488281,0.0
52,0.6999948024749756,0.07541246712207794,1.249071478843689,2.6851808797800913e-05,4.274872367204807e-08,0.0037410680670291185,0.02758907526731491,1.72665804711869e-05,0.9995197057723999,0.01622810773551464,2.5668435910120024e-07,0.006650594994425774,50.94247055053711,0.022738078609108925,50.9340934753418,0.0
53,0.6999053359031677,0.07540693134069443,1.2489001750946045,2.8166743504698388e-05,4.487043270273716e-08,0.0038403503131121397,0.02883124351501465,1.8228067347081378e-05,0.9995890855789185,0.01635095104575157,1.9525522532148898e-07,0.005528071895241737,50.94221878051758,0.021753907203674316,50.93751525878906,0.0
54,0.6998709440231323,0.07540185004472733,1.248837947845459,2.9517217626562342e-05,4.705295353346628e-08,0.003940415568649769,0.0301014743745327,1.9217306544305757e-05,0.9996832609176636,0.016526488587260246,1.2709080010608886e-07,0.004940518643707037,50.94221878051758,0.021289903670549393,50.94243240356445,0.0
55,0.6997354626655579,0.07539692521095276,1.2485731840133667,3.090279278694652e-05,4.92958207587435e-08,0.004041289910674095,0.03140012174844742,2.023015622398816e-05,0.9997473359107971,0.016649987548589706,9.116775601114568e-08,0.004074388183653355,50.9420166015625,0.02059984765946865,50.94567108154297,0.0
56,0.6997869610786438,0.07539111375808716,1.2486845254898071,3.222791201551445e-05,5.143639469906702e-08,0.0041335104033350945,0.03262488171458244,2.12813956750324e-05,0.999733030796051,0.01682613603770733,9.901380337851151e-08,0.0022905643563717604,50.9416618347168,0.018939940258860588,50.9447135925293,0.0
57,0.6997515559196472,0.07538679242134094,1.2486189603805542,3.349721373524517e-05,5.3482981599017876e-08,0.004218205809593201,0.03378099948167801,2.2364416508935392e-05,0.9998760223388672,0.017049426212906837,4.368425265965925e-08,0.0027306831907480955,50.942161560058594,0.019556481391191483,50.95267105102539,0.0
58,0.6997987031936646,0.07538310438394547,1.2487177848815918,3.471570380497724e-05,5.544486114672509e-08,0.004296149592846632,0.03487490490078926,2.3479005903936923e-05,1.000104308128357,0.017282871529459953,3.994734498746766e-08,0.002073470037430525,50.941795349121094,0.01912311278283596,50.96415710449219,0.0
59,0.6997341513633728,0.07537883520126343,1.2485945224761963,3.588494655559771e-05,5.7322406377124935e-08,0.004367882385849953,0.03591104969382286,2.4618120733066462e-05,1.0003488063812256,0.017525548115372658,1.5149322507568286e-07,0.002370476024225354,50.942142486572266,0.019654173403978348,50.977195739746094,0.0
60,0.6997160911560059,0.07537489384412766,1.248563528060913,3.701008972711861e-05,5.912519540629546e-08,0.004434159491211176,0.03689530864357948,2.576932092779316e-05,1.0005437135696411,0.01774335838854313,3.261783092511905e-07,0.001965175149962306,50.941932678222656,0.01949179172515869,50.98715591430664,0.0
61,0.6997090578079224,0.07537179440259933,1.2485531568527222,3.8102320104371756e-05,6.087592652193052e-08,0.004496124107390642,0.03783581405878067,2.6967103622155264e-05,1.0005853176116943,0.01797209121286869,3.738789473572979e-07,0.0025308129843324423,50.94221496582031,0.020275652408599854,50.98977279663086,0.0
62,0.6996721625328064,0.07536855340003967,1.248483419418335,3.916594141628593e-05,6.2581491988567e-08,0.0045542726293206215,0.03873872756958008,2.8199769076309167e-05,1.0006697177886963,0.018108448013663292,4.805213507097505e-07,0.003225295338779688,50.94215774536133,0.0211995467543602,50.99424743652344,0.0
63,0.6996569037437439,0.07536415755748749,1.2484592199325562,4.0204686229117215e-05,6.424861709319885e-08,0.00460949307307601,0.03960849344730377,2.9451588488882408e-05,1.000786542892456,0.01835884153842926,6.509551440103678e-07,0.003316840622574091,50.94170379638672,0.021427897736430168,50.999881744384766,0.0
64,0.6996616721153259,0.0753621980547905,1.2484705448150635,4.1214323573512957e-05,6.58652652418823e-08,0.00466145109385252,0.040446773171424866,3.068900332436897e-05,1.000831127166748,0.018583543598651886,7.239033834594011e-07,0.004369668196886778,50.9427375793457,0.022732142359018326,51.00343704223633,0.0
65,0.6996359825134277,0.07536037266254425,1.2484208345413208,4.2198807932436466e-05,6.743804448205992e-08,0.004710797686129808,0.041257891803979874,3.190710776834749e-05,1.000946044921875,0.018849896267056465,9.286898716709402e-07,0.005161169450730085,50.94304275512695,0.023749595507979393,51.009822845458984,0.0
66,0.6996573805809021,0.07535655796527863,1.2484692335128784,4.315808109822683e-05,6.89660524244573e-08,0.004757938906550407,0.04204379394650459,3.308704981463961e-05,1.0009759664535522,0.01902148127555847,9.871135944194975e-07,0.006046704947948456,50.94329071044922,0.024902502074837685,51.01185989379883,0.0
67,0.6996370553970337,0.07535447925329208,1.2484307289123535,4.410531619214453e-05,7.047470518273258e-08,0.0048036519438028336,0.04281292110681534,3.427220872254111e-05,1.0008805990219116,0.019329486414790154,8.109540203804499e-07,0.006496754474937916,50.94292449951172,0.02552395686507225,51.006805419921875,0.0
68,0.69962078332901,0.07535136491060257,1.2484022378921509,4.5040007535135373e-05,7.196249640628594e-08,0.004848277196288109,0.043566543608903885,3.544160063029267e-05,1.0007257461547852,0.019698236137628555,5.636883884108101e-07,0.0072770495899021626,50.94302749633789,0.0266118161380291,50.99932861328125,0.0
69,0.6996318101882935,0.0753483697772026,1.248428463935852,4.597049337462522e-05,7.344478802906451e-08,0.004892510361969471,0.04431082680821419,3.662491144496016e-05,1.000806450843811,0.020061271265149117,6.88640909629612e-07,0.007845317013561726,50.94281005859375,0.027549879625439644,51.00359344482422,0.0
70,0.6995947957038879,0.0753445029258728,1.2483601570129395,4.6893615945009515e-05,7.491438935858241e-08,0.004936793353408575,0.045045945793390274,3.7791262002428994e-05,1.0009090900421143,0.020355241373181343,8.659394552523736e-07,0.008691482245922089,50.94281005859375,0.028760654851794243,51.00918197631836,0.0
71,0.6996111869812012,0.07534274458885193,1.2483946084976196,4.78117071907036e-05,7.637367360757708e-08,0.004982115235179663,0.045776452869176865,3.894007750204764e-05,1.0008420944213867,0.020681660622358322,7.499598950744257e-07,0.009039360098540783,50.942073822021484,0.02940221317112446,51.00532531738281,0.0
72,0.6996446847915649,0.0753399059176445,1.2484652996063232,4.872591307503171e-05,7.782404765066531e-08,0.0050268168561160564,0.04650400951504707,4.006902236142196e-05,1.000718116760254,0.02103719674050808,5.580946549343935e-07,0.010183138772845268,50.94264221191406,0.03087211214005947,50.999908447265625,0.0
73,0.6996223330497742,0.0753370076417923,1.2484246492385864,4.964102481608279e-05,7.927450695888183e-08,0.00507105840370059,0.04723207652568817,4.11864893976599e-05,1.000641942024231,0.021418850868940353,4.560815511922556e-07,0.01401056069880724,50.94289779663086,0.03505675122141838,50.996639251708984,0.0
74,0.6996161341667175,0.07533411681652069,1.2484159469604492,5.056177542428486e-05,8.073541835074138e-08,0.005115557461977005,0.04796168580651283,4.2297371692257e-05,1.0006605386734009,0.02185317873954773,4.819000309908006e-07,0.013951096683740616,50.942752838134766,0.035379163920879364,50.99782180786133,0.0
75,0.6996024250984192,0.07533156126737595,1.2483916282653809,5.148919808561914e-05,8.22085368668013e-08,0.005160446744412184,0.04869382828474045,4.339842053013854e-05,1.000718116760254,0.022305238991975784,5.630777195619885e-07,0.014358753338456154,50.943115234375,0.03622224181890488,51.00155258178711,0.0
76,0.6996110081672668,0.07532854378223419,1.2484129667282104,5.2424700697883964e-05,8.369574544531133e-08,0.0052053420804440975,0.04942969232797623,4.449244079296477e-05,1.0008965730667114,0.02277318574488163,8.528755301995261e-07,0.014060110785067081,50.942378997802734,0.036377955228090286,51.01035690307617,0.0
77,0.699614405632019,0.07532531023025513,1.2484242916107178,5.3369141824077815e-05,8.519918281990613e-08,0.005249886307865381,0.050170063972473145,4.557689680950716e-05,1.0009435415267944,0.023225273936986923,9.412930808139208e-07,0.014056675136089325,50.94214630126953,0.03684312477707863,51.01298522949219,0.0
78,0.6995440125465393,0.07532158493995667,1.2482889890670776,5.4322852520272136e-05,8.671843687579894e-08,0.00529429642483592,0.05091601610183716,4.66554774902761e-05,1.0009140968322754,0.023599404841661453,8.887512308319856e-07,0.014554135501384735,50.94260787963867,0.037792712450027466,51.01239776611328,0.0
79,0.6995095610618591,0.07531895488500595,1.2482234239578247,5.52849996893201e-05,8.825049491179016e-08,0.0053384192287921906,0.05166799575090408,4.771579187945463e-05,1.0008177757263184,0.02399742230772972,7.239038950501708e-07,0.014152981340885162,50.94218826293945,0.03776396065950394,51.0074462890625,0.0
80,0.6994685530662537,0.07531652599573135,1.2481441497802734,5.625662379316054e-05,8.97974956615144e-08,0.005382386967539787,0.052427418529987335,4.876629463979043e-05,1.0007137060165405,0.024354904890060425,5.666006472893059e-07,0.015093629248440266,50.94261169433594,0.039101824164390564,51.002967834472656,0.0
81,0.699464738368988,0.07531407475471497,1.2481396198272705,5.723787398892455e-05,9.135926148928775e-08,0.0054262797348201275,0.05319513380527496,4.979783625458367e-05,1.0006102323532104,0.024738067761063576,4.3147258566023083e-07,0.01500706933438778,50.94242858886719,0.03937113285064697,50.997867584228516,0.0
82,0.699478268623352,0.07531032711267471,1.2481719255447388,5.823906758450903e-05,9.295798264474797e-08,0.005470504984259605,0.053976625204086304,5.085449811303988e-05,1.0003795623779297,0.025113632902503014,2.052101422123087e-07,0.015524557791650295,50.942840576171875,0.04026851803064346,50.986915588378906,0.0
83,0.6994256973266602,0.07530780136585236,1.2480698823928833,5.925776349613443e-05,9.458683081220443e-08,0.005515115801244974,0.05477166175842285,5.19286586495582e-05,1.0003262758255005,0.025450678542256355,1.6949064729487873e-07,0.015609284862875938,50.94259262084961,0.04072801023721695,50.98432540893555,0.0
84,0.6994243264198303,0.07530604302883148,1.2480686902999878,6.0294518334558234e-05,9.624709917943619e-08,0.005560107063502073,0.055580735206604004,5.301923374645412e-05,1.0002532005310059,0.02575288526713848,1.288679811750626e-07,0.01573684625327587,50.942752838134766,0.04119151085615158,50.981101989746094,0.0
85,0.6994154453277588,0.07530136406421661,1.2480581998825073,6.133916758699343e-05,9.791562405325749e-08,0.00560489809140563,0.05639953538775444,5.4083444410935044e-05,1.0001219511032104,0.02608674205839634,8.119136651885128e-08,0.015854885801672935,50.94255447387695,0.04160970449447632,50.97452163696289,0.0
86,0.699376106262207,0.07529878616333008,1.2479825019836426,6.239800859475508e-05,9.960489677496298e-08,0.005649854429066181,0.05723149701952934,5.51496705156751e-05,0.9999939203262329,0.026320388540625572,6.808877373032374e-08,0.016241107136011124,50.94268798828125,0.042327750474214554,50.96846389770508,0.0
87,0.6992687582969666,0.07529602199792862,1.2477710247039795,6.346972804749385e-05,1.0131294914117461e-07,0.005694810301065445,0.058076161891222,5.620977026410401e-05,0.9997870326042175,0.026529107242822647,1.146410539831777e-07,0.01664525270462036,50.94282150268555,0.04296209663152695,50.95829391479492,0.0
88,0.6992843151092529,0.07529223710298538,1.247807502746582,6.456146365962923e-05,1.0305190301096445e-07,0.005740311462432146,0.05893891304731369,5.728212636313401e-05,0.99970942735672,0.02671527862548828,1.5483635706914356e-07,0.017384646460413933,50.94295120239258,0.043908700346946716,50.95467758178711,0.0
89,0.6992618441581726,0.07528877258300781,1.2477673292160034,6.566661613760516e-05,1.0480940204615763e-07,0.005785873159766197,0.059816207736730576,5.8337733207736164e-05,0.9997987151145935,0.026881061494350433,1.118943728783961e-07,0.017239177599549294,50.94239044189453,0.04395098611712456,50.9588508605957,0.0
90,0.6993016600608826,0.07528570294380188,1.2478508949279785,6.678573845420033e-05,1.0658653337713986e-07,0.005831466987729073,0.06070823222398758,5.9382411564001814e-05,1.0000288486480713,0.0270284041762352,7.30913711777248e-08,0.017674466595053673,50.94272994995117,0.044556036591529846,50.9710807800293,0.0
91,0.6992664933204651,0.07528211176395416,1.2477854490280151,6.791766645619646e-05,1.0838043351668603e-07,0.005877214018255472,0.06161446124315262,6.040845619281754e-05,1.0003243684768677,0.027223555371165276,1.7823424514062935e-07,0.017663106322288513,50.94266891479492,0.04469723999500275,50.98622131347656,0.0
