r0,S_spec,S_geo,loss,relative_error
178.37740777609997,2.010166773359396,-0.3557059143260207,5.597353574335817,1.1769534285764907
179.916484020257,1.875086475700161,0.41576638123797705,2.129615138101118,0.7782681522112678
182.20707848436646,1.5222153121351867,0.23021002829285753,1.669277653476498,0.848766442601599
184.8744678483875,2.303969677759326,-0.41524019092194475,7.394102309933613,1.1802281441149416
185.59878367770747,2.474576535183109,0.37981201198332193,4.388038407656431,0.8465143368781033
187.22892258350186,2.0723124079052933,-0.39763454943752025,6.100637972087023,1.1918796297323992
189.41615865601693,1.5514369648011364,0.5611230279243594,0.9807216935723809,0.6383204428937345
192.0266563607138,2.0186435564876732,0.2499155488725812,3.128398764922053,0.8761962918954432
193.0797266038457,2.125364304503262,0.3734717839404279,3.0691274036039995,0.8242786935906019
195.26539667952923,2.0494858876583226,0.2656365898078156,3.1821183174417467,0.8703886666840092
196.87648184095832,2.2842077297032,-0.25399619610580565,6.442479168992248,1.111196622658677
198.01530967625192,1.954571936200404,-0.28542932010390853,5.0176056282448975,1.1460316212246726
201.2647519437038,1.897060495202067,-0.34531665955574314,5.0282553041797335,1.1820272198007526
202.49359451414054,2.3023622323120994,0.6007876376254528,2.8953561012830256,0.7390559849426108
204.18967180310455,2.332949884698574,-0.5812794551878259,8.492732645454723,1.2491607070124966
205.3946972021633,2.0508666094532035,0.5441613544302056,2.2701607255139176,0.7346675989220165
207.90625888780622,1.7652550133040492,-0.19727098285494285,3.851508285599844,1.1117521096106038
209.57650971685626,1.8689083145565322,0.1855983741114477,2.8335323556012337,0.9006915525642555
211.6908625953653,1.9950577244140306,0.3497901383890935,2.7069054296243236,0.8246716662102861
213.34791935971268,2.367488241249343,-0.40022925055453207,7.660260114437134,1.1690522604888653
214.54704478349143,2.354184698414148,-0.062371200741018894,5.839742413741638,1.0264937540873904
216.1695385082637,1.7903208159359751,0.07981504195569085,2.9258300028198914,0.9554185759337499
219.0675963490214,1.8862095455738208,0.46746178600306504,2.0128452052870394,0.7521686842155488
220.714918839314,2.4700860162270692,-0.46798239240444833,8.632245973798538,1.1894599529876566
221.43070555469333,2.361360376219612,0.3128442004557904,4.196418522366032,0.8675152626928607
224.00700025460432,2.1020996704948005,-0.39945259602193234,6.257763742115004,1.1900255205442531
224.9833246695823,2.076319847752672,0.5156385962930716,2.435725968657504,0.7516574316005536
227.4214442796793,1.7111553044045988,-0.29925244283798935,4.041739310173018,1.1748832676489773
229.33741330552536,1.9911833327512047,-0.01085576242149635,4.008160538599928,1.0054519100217547
231.25018870049917,2.5251484520717207,0.3520128099780383,4.722518518937922,0.8605971786350992
231.98723525318024,2.5403566496948073,0.5377775398627119,4.010323091135907,0.788306280612062
233.6934041789083,1.867363285832904,-0.4722952227277211,5.474001936680129,1.252920903919268
236.5242296658162,1.926735971804479,-0.5566977521534835,6.167443061291714,1.2889330699227977
237.7698204809252,2.214786289765495,0.30596980337228186,3.6435803787265315,0.8618513156756125
239.55547757332764,2.199226261409375,-0.47569773699257906,7.155218397226697,1.216302311943431
241.04915779621658,2.203822502015312,0.35936507141575214,3.4020232132939308,0.8369355610733251
242.8232719342226,2.2144169871634807,-0.44581169029324,7.076816616363132,1.2013223710187804
244.07089849707816,1.8988817793905926,0.06688905196552694,3.3561973533383305,0.9647744992135642
247.1369900748975,2.1473782806283723,-0.16844087958190154,5.3630183827970175,1.0784402405095619
248.10199006014847,2.514315980712065,0.61899740792812,3.5922324923397713,0.7538108096934876
249.5736896447072,2.451347333936516,-0.591334653240579,9.257913675091954,1.2412284186095714
251.014947795016,2.0967805544541496,0.48018281613310304,2.613388247544723,0.7709904249049981
253.06998674799948,1.748701433475387,-0.5608950252782988,5.334235802287566,1.320749443749283
255.30625645491403,2.1172301698394818,0.16298741747896373,3.8190647351536136,0.923018560272308
256.38071369443446,2.157939522298008,-0.5978307779117977,7.594269947518441,1.2770377756021565
258.6104394915314,2.3270610687036237,0.0714332919376143,5.08785666731837,0.9693032114234797
259.874406989678,2.561727020267113,-0.42767409694056535,8.936519039562517,1.1669475638456186
260.8050845045969,2.264128398584142,0.4621292828214868,3.2472008132093917,0.7958908641977263
263.57389390487015,1.6636469522697837,-0.044032277507084876,2.916168351811319,1.0264673145839847
265.55785183887633,2.3890325185488486,-0.37124611410936037,7.619138129909471,1.15539600221972
266.6149737815011,2.5705168190516563,-0.2581483085413987,8.001346404061035,1.1004266128989468
267.92191508282406,2.300482381597856,0.5126666556868944,3.196285069814539,0.7771481896321714
269.9704490239976,2.025661407603348,-0.15311526991156496,4.747067810482922,1.075587785096249
271.494055641645,2.001601955163573,0.28818933453731493,2.9357828085213415,0.8560206526806823
273.4596091884033,1.8612593738944658,0.07072772690027274,3.2060035788877372,0.962000064304695
275.58749264934386,2.373593531754103,-0.5572417710940432,8.589795572420984,1.2347671373769569
276.4520495031329,2.52924510137172,-0.19425245898865434,7.41743896128891,1.076802540060383
278.25074352984194,2.4194626192080766,0.014084872567097555,5.785842104035633,0.9941785079062337
279.22925092774517,2.0614333055402105,-0.5477802383655499,6.807995317701257,1.265727842970269
282.4651147650521,2.2129924300332258,-0.601932655428659,7.923803236762599,1.2719994133462207
283.2111857332339,2.4625816930779094,0.03813024539673571,5.87796482216334,0.9845161460636707
284.83596398090475,2.2924244394457958,-0.05494317760417265,5.510134729574847,1.023967275177795
286.6674453630029,2.2950560701830622,0.2672090683252732,4.112163462943624,0.8835718740676874
287.9119205014222,2.2975092496467404,0.16741788581786465,4.537289218258359,0.9271306981180104
289.5798549292188,1.919264365961613,-0.16027805163212475,4.324496666571608,1.0835101425523102
291.8462913290674,1.8984680917629626,-0.5098089135047842,5.799798134101386,1.2685369867586205
293.5584341393563,2.47970453701791,0.5622728545483189,3.676544256938167,0.7732500570584074
294.9653696192655,2.715831139243433,-0.3994070252854366,9.7047088217372,1.1470662177936586
295.57325487895827,2.5512358860977375,-0.5445579228302578,9.583939307396905,1.2134486715490287
297.97927706194344,1.8050795011568226,-0.10985933027380893,3.6669907281209126,1.060861208381565
299.8403260537213,2.0072173476040494,0.3552512326106203,2.7289920450864833,0.8230130676855684
301.64932546219416,2.3274638272239714,-0.5269904856306158,8.147909424174154,1.2264226267245344
302.6967495896069,2.3093694969660996,-0.049481466758157164,5.5641778690628545,1.0214263921857887
304.8643713408573,2.466766652482335,-0.45890219170037205,8.559538185821378,1.1860338834150506
305.7289126020368,2.528430838785016,-0.3057990845974757,8.032859258596723,1.120944211206892
307.2194961281701,1.9756475529951825,0.44758771095899874,2.3349668808436466,0.7734475878478888
