step,loss,raw_loss,spacing_loss,range_loss,trace_proxy_loss,smooth_loss
59,557.4954833984375,545.2257690429688,9.294271469116211,0.5934253334999084,0.08350575715303421,0.00020264837075956166
60,554.6109008789062,542.3785400390625,9.270418167114258,0.5907049775123596,0.08350575715303421,0.00020264709019102156
61,551.7388305664062,539.5439453125,9.246602058410645,0.587989091873169,0.08350575715303421,0.00020264576596673578
62,548.8767700195312,536.7191162109375,9.222884178161621,0.5852835178375244,0.08350574225187302,0.00020264444174245
63,546.0240478515625,533.903564453125,9.199185371398926,0.5825877785682678,0.08350574225187302,0.00020264313207007945
64,543.1823120117188,531.0988159179688,9.175590515136719,0.5799021124839783,0.08350574225187302,0.00020264180784579366
65,540.3506469726562,528.3041381835938,9.152022361755371,0.5772224068641663,0.08350574225187302,0.00020264048362150788
66,537.5274658203125,525.517822265625,9.128451347351074,0.5745548009872437,0.08350574225187302,0.0002026391593972221
67,534.7152099609375,522.7423706054688,9.105025291442871,0.5718930959701538,0.08350572735071182,0.00020263786427676678
68,531.9146728515625,519.9783935546875,9.08172607421875,0.5692410469055176,0.08350572735071182,0.00020263656915631145
69,529.1232299804688,517.2235107421875,9.058363914489746,0.5665990710258484,0.08350572735071182,0.00020263528858777136
70,526.34033203125,514.4771118164062,9.03504753112793,0.5639635324478149,0.08350572735071182,0.00020263396436348557
71,523.5674438476562,511.7405090332031,9.011859893798828,0.5613397359848022,0.08350572735071182,0.00020263271289877594
72,520.8076171875,509.01678466796875,8.988801002502441,0.5587225556373596,0.08350570499897003,0.00020263144688215107
73,518.0551147460938,506.3005065917969,8.96569538116455,0.5561136603355408,0.08350570499897003,0.00020263022452127188
74,515.3126831054688,503.5940246582031,8.942742347717285,0.5535151958465576,0.08350570499897003,0.00020262901671230793
75,512.5802612304688,500.8975524902344,8.919711112976074,0.5509245991706848,0.08350570499897003,0.00020262783800717443
76,509.8612976074219,498.2143859863281,8.896857261657715,0.5483414530754089,0.08350570499897003,0.0002026266884058714
77,507.147216796875,495.53594970703125,8.874046325683594,0.5457689762115479,0.08350569009780884,0.0002026255679083988
78,504.4456481933594,492.8699951171875,8.851249694824219,0.5432039499282837,0.08350569009780884,0.0002026244910666719
79,501.7529602050781,490.21282958984375,8.828518867492676,0.5406491756439209,0.08350569009780884,0.00020262344332877547
80,499.0699768066406,487.5652160644531,8.805876731872559,0.5381025075912476,0.08350569009780884,0.00020262245379853994
81,496.3988342285156,484.9294128417969,8.783265113830566,0.5355614423751831,0.08350569009780884,0.0002026215079240501
82,493.7356872558594,482.3013610839844,8.760799407958984,0.5330334305763245,0.08350567519664764,0.0002026205911533907
83,491.08123779296875,479.6820373535156,8.738285064697266,0.5305109024047852,0.08350567519664764,0.00020261977624613792
84,488.43902587890625,477.07489013671875,8.715794563293457,0.5279961228370667,0.08350567519664764,0.00020261899044271559
85,485.80474853515625,474.4753723144531,8.6935453414917,0.5254917144775391,0.08350567519664764,0.00020261826284695417
86,483.1811218261719,471.88653564453125,8.671225547790527,0.5229964852333069,0.08350567519664764,0.0002026176080107689
87,480.5655212402344,469.30560302734375,8.64901065826416,0.5205078721046448,0.08350565284490585,0.00020261701138224453
88,477.96160888671875,466.7362976074219,8.62679672241211,0.5180270671844482,0.08350565284490585,0.00020261654572095722
89,475.3671569824219,464.1763916015625,8.604621887207031,0.515555739402771,0.08350565284490585,0.00020261609461158514
90,472.7798767089844,461.6234436035156,8.582624435424805,0.5130924582481384,0.08350565284490585,0.00020261578902136534
91,470.2043762207031,459.0821838378906,8.560644149780273,0.5106396675109863,0.08350565284490585,0.0002026155561907217
92,467.6387023925781,456.55072021484375,8.538660049438477,0.5081913471221924,0.08350563794374466,0.0002026154106715694
93,465.0799865722656,454.0260314941406,8.516826629638672,0.5057550072669983,0.08350563794374466,0.00020261539611965418
94,462.5327453613281,451.51275634765625,8.494982719421387,0.503324568271637,0.08350563794374466,0.00020261549798306078
95,459.9944763183594,449.0083923339844,8.473197937011719,0.5009036660194397,0.08350563794374466,0.00020261568715795875
96,457.4681091308594,446.5158386230469,8.45145034790039,0.4984899163246155,0.08350563794374466,0.000202616021852009
97,454.9483947753906,444.0297546386719,8.429830551147461,0.4960857331752777,0.08350562304258347,0.00020261644385755062
98,452.4372253417969,441.5522766113281,8.408141136169434,0.4936884641647339,0.08350562304258347,0.00020261704048607498
99,449.9364318847656,439.0849914550781,8.386606216430664,0.49129894375801086,0.08350562304258347,0.00020261778263375163
100,447.44647216796875,436.6283264160156,8.36515998840332,0.48892003297805786,0.08350562304258347,0.00020261865574866533
101,444.964599609375,434.1796875,8.3438081741333,0.48654890060424805,0.08350560069084167,0.00020261970348656178
102,442.49078369140625,431.7391357421875,8.322362899780273,0.4841829240322113,0.08350560069084167,0.00020262091129552573
103,440.02874755859375,429.3101501464844,8.301094055175781,0.4818285405635834,0.08350560069084167,0.00020262229372747242
104,437.57611083984375,426.8905029296875,8.279860496520996,0.4794808626174927,0.08350560069084167,0.00020262383623048663
105,435.1313171386719,424.4786682128906,8.258598327636719,0.47713902592658997,0.08350560069084167,0.0002026255679083988
106,432.6961364746094,422.0762939453125,8.237419128417969,0.47480806708335876,0.08350558578968048,0.00020262748876120895
107,430.2702331542969,419.6830749511719,8.21635627746582,0.4724833369255066,0.08350558578968048,0.00020262962789274752
108,427.8528747558594,417.29840087890625,8.195291519165039,0.4701663553714752,0.08350558578968048,0.00020263198530301452
109,425.44439697265625,414.9223937988281,8.174335479736328,0.46786051988601685,0.08350558578968048,0.0002026345464400947
110,423.0460510253906,412.5564880371094,8.153407096862793,0.46556034684181213,0.08350558578968048,0.00020263735495973378
111,420.65643310546875,410.1991882324219,8.132542610168457,0.4632679522037506,0.08350557088851929,0.0002026403963100165
112,418.27630615234375,407.8512878417969,8.111721992492676,0.46098583936691284,0.08350557088851929,0.00020264368504285812
113,415.90484619140625,405.5118408203125,8.091094017028809,0.4587096571922302,0.08350557088851929,0.0002026472066063434
114,413.5423583984375,403.1815185546875,8.070290565490723,0.45644107460975647,0.08350557088851929,0.0002026510628638789
115,411.1893310546875,400.8604736328125,8.049601554870605,0.454180508852005,0.0835055485367775,0.00020265518105588853
116,408.8456115722656,398.5485534667969,8.029044151306152,0.4519278109073639,0.0835055485367775,0.00020265954663045704
117,406.5097961425781,396.2445373535156,8.008474349975586,0.4496844410896301,0.0835055485367775,0.0002026642468990758
118,404.18365478515625,393.95001220703125,7.988024711608887,0.4474468529224396,0.0835055485367775,0.00020266928186174482
119,401.8663635253906,391.66436767578125,7.967537879943848,0.44522005319595337,0.0835055485367775,0.0002026746078627184
120,399.5572814941406,389.38671875,7.947230339050293,0.44299599528312683,0.0835055336356163,0.00020268028310965747
121,397.2578430175781,387.11865234375,7.926910877227783,0.4407840371131897,0.0835055336356163,0.00020268633670639247
122,394.9680480957031,384.8601989746094,7.906583786010742,0.4385789930820465,0.0835055336356163,0.00020269272499717772
123,392.6864929199219,382.6097717285156,7.886441230773926,0.43638014793395996,0.0835055336356163,0.0002026994916377589
124,390.41436767578125,380.3687438964844,7.866302490234375,0.43419212102890015,0.08350551873445511,0.00020270663662813604
125,388.1495056152344,378.13494873046875,7.846157550811768,0.43200793862342834,0.08350551873445511,0.00020271418907213956
126,385.8932800292969,375.9096374511719,7.826108932495117,0.429832398891449,0.08350551873445511,0.0002027221635216847
127,383.64794921875,373.6951599121094,7.806103229522705,0.42766591906547546,0.08350551873445511,0.0002027305745286867
128,381.410888671875,371.48883056640625,7.786175727844238,0.42550748586654663,0.08350551873445511,0.00020273943664506078
129,379.18084716796875,369.2894287109375,7.7663068771362305,0.42335429787635803,0.08350550383329391,0.00020274874987080693
130,376.9614562988281,367.1006164550781,7.746440410614014,0.4212097227573395,0.08350550383329391,0.0002027585287578404
131,374.7496643066406,364.9192199707031,7.726707935333252,0.41907477378845215,0.08350550383329391,0.00020276880240999162
132,372.5486755371094,362.7486267089844,7.706961154937744,0.41694432497024536,0.08350550383329391,0.00020277958537917584
133,370.35467529296875,360.5849304199219,7.687242031097412,0.414822518825531,0.08350548148155212,0.00020279092132113874
134,368.16790771484375,358.42840576171875,7.667617321014404,0.412709504365921,0.08350548148155212,0.00020280281023588032
135,365.99151611328125,356.2820129394531,7.648136615753174,0.41060227155685425,0.08350548148155212,0.00020281523757148534
136,363.822998046875,354.14349365234375,7.628617763519287,0.4085049033164978,0.08350548148155212,0.0002028282469836995
137,361.66339111328125,352.0137939453125,7.609156131744385,0.40641263127326965,0.08350548148155212,0.00020284186757635325
138,359.512451171875,349.89276123046875,7.589684009552002,0.4043291211128235,0.08350546658039093,0.0002028560993494466
139,357.36993408203125,347.7799987792969,7.570305824279785,0.40225180983543396,0.08350546658039093,0.00020287097140680999
140,355.236083984375,345.67578125,7.551023483276367,0.4001808166503906,0.08350546658039093,0.00020288651285227388
141,353.1107177734375,343.5799865722656,7.531774044036865,0.39812156558036804,0.08350546658039093,0.00020290272368583828
142,350.9940490722656,341.49285888671875,7.51251220703125,0.3960658311843872,0.08350545167922974,0.00020291964756324887
143,348.8854675292969,339.4136047363281,7.493420600891113,0.3940183222293854,0.08350545167922974,0.0002029373135883361
144,346.78485107421875,337.3423156738281,7.474283218383789,0.39197838306427,0.08350545167922974,0.00020295570720918477
145,344.69329833984375,335.2799377441406,7.455256938934326,0.3899456560611725,0.08350545167922974,0.00020297490118537098
146,342.6094055175781,333.2251892089844,7.4362382888793945,0.38792088627815247,0.08350545167922974,0.00020299485186114907
147,340.5350341796875,331.17987060546875,7.417301177978516,0.38590168952941895,0.08350542932748795,0.00020301563199609518
148,338.4678649902344,329.1417236328125,7.398305892944336,0.38389092683792114,0.08350542932748795,0.00020303727069403976
149,336.4106750488281,327.1133728027344,7.379505157470703,0.3818877935409546,0.08350542932748795,0.00020305973885115236
150,334.36151123046875,325.0929260253906,7.360761642456055,0.37989333271980286,0.08350542932748795,0.00020308313833083957
151,332.32012939453125,323.0803527832031,7.341893672943115,0.3779025673866272,0.08350541442632675,0.00020310748368501663
152,330.2857666015625,321.0744934082031,7.323290824890137,0.375919371843338,0.08350541442632675,0.00020313274580985308
153,328.2607727050781,319.0780944824219,7.304592132568359,0.3739466369152069,0.08350541442632675,0.00020315898291300982
154,326.24407958984375,317.0898132324219,7.286015033721924,0.3719785213470459,0.08350541442632675,0.00020318622409831733
155,324.2364196777344,315.11053466796875,7.267421245574951,0.3700179159641266,0.08350539952516556,0.0002032145275734365
156,322.23583984375,313.1382141113281,7.248944282531738,0.3680661618709564,0.08350539952516556,0.00020324389333836734
157,320.24468994140625,311.1751403808594,7.230576992034912,0.3661196529865265,0.08350539952516556,0.00020327437960077077
158,318.2605285644531,309.2191467285156,7.212116241455078,0.3641798794269562,0.08350539952516556,0.00020330601546447724
159,316.2843933105469,307.2710266113281,7.193747520446777,0.3622467815876007,0.08350537717342377,0.00020333878637757152
160,314.31787109375,305.3324279785156,7.175479412078857,0.3603234589099884,0.08350537717342377,0.000203372779651545
161,312.35833740234375,303.4007263183594,7.157225608825684,0.3584062159061432,0.08350537717342377,0.00020340800983831286
162,310.4071044921875,301.4772033691406,7.139072895050049,0.3564952611923218,0.08350537717342377,0.00020344447693787515
163,308.464111328125,299.5618896484375,7.120903968811035,0.35459020733833313,0.08350537717342377,0.00020348228281363845
164,306.5294189453125,297.6548156738281,7.102776050567627,0.35269424319267273,0.08350536227226257,0.00020352142746560276
165,304.60223388671875,295.7551574707031,7.08469820022583,0.3508034646511078,0.08350536227226257,0.0002035620273090899
166,302.683349609375,293.8636779785156,7.066713333129883,0.3489218056201935,0.08350536227226257,0.0002036039950326085
167,300.7722473144531,291.97991943359375,7.048745155334473,0.3470452129840851,0.08350536227226257,0.0002036474470514804
168,298.8682861328125,290.10321044921875,7.0308122634887695,0.3451782166957855,0.08350534737110138,0.0002036924270214513
169,296.9743347167969,288.2363586425781,7.013030052185059,0.34331515431404114,0.08350534737110138,0.00020373897859826684
170,295.08624267578125,286.3754577636719,6.995131015777588,0.3414596915245056,0.08350534737110138,0.00020378711633384228
171,293.20709228515625,284.5232238769531,6.977445602416992,0.3396110534667969,0.08350534737110138,0.00020383691298775375
172,291.3363342285156,282.6794128417969,6.959704875946045,0.3377693295478821,0.08350532501935959,0.0002038883976638317
173,289.4715881347656,280.8415222167969,6.942050457000732,0.3359344005584717,0.08350532501935959,0.00020394162856973708
174,287.6175231933594,279.01422119140625,6.924403190612793,0.334105521440506,0.08350532501935959,0.000203996678465046
175,285.76873779296875,277.1921081542969,6.90683126449585,0.3322855830192566,0.08350532501935959,0.00020405354734975845
176,283.9283752441406,275.3782958984375,6.889383316040039,0.3304716646671295,0.0835053101181984,0.00020411235163919628
177,282.0977783203125,273.57427978515625,6.871826648712158,0.32866400480270386,0.0835053101181984,0.0002041730476776138
178,280.2740478515625,271.7768859863281,6.8544602394104,0.32686519622802734,0.0835053101181984,0.0002042357955360785
179,278.45745849609375,269.9867248535156,6.837025165557861,0.3250690698623657,0.0835053101181984,0.00020430059521459043
180,276.6479797363281,268.20355224609375,6.819662570953369,0.3232804834842682,0.0835052952170372,0.00020436753402464092
181,274.8471374511719,266.4288635253906,6.802389621734619,0.32150188088417053,0.0835052952170372,0.00020443665562197566
182,273.05499267578125,264.6628112792969,6.785181522369385,0.3197271227836609,0.0835052952170372,0.00020450801821425557
183,271.2681579589844,262.90203857421875,6.767955780029297,0.3179602026939392,0.0835052952170372,0.00020458168000914156
184,269.49114990234375,261.15087890625,6.7509307861328125,0.3161998987197876,0.08350527286529541,0.000204657728318125
185,267.721923828125,259.4076843261719,6.733649730682373,0.31444478034973145,0.08350527286529541,0.00020473622134886682
186,265.9590759277344,257.67059326171875,6.716656684875488,0.312696635723114,0.08350527286529541,0.0002048172173090279
187,264.2045593261719,255.94175720214844,6.699667930603027,0.3109571933746338,0.08350527286529541,0.00020490080351009965
188,262.4568786621094,254.21969604492188,6.682699203491211,0.30922335386276245,0.08350525796413422,0.00020498702360782772
189,260.7183837890625,252.50672912597656,6.665805339813232,0.3074958026409149,0.08350525796413422,0.00020507597946561873
190,258.9866638183594,250.80052185058594,6.648925304412842,0.30577540397644043,0.08350525796413422,0.00020516775839496404
191,257.26190185546875,249.10110473632812,6.632136821746826,0.304060161113739,0.08350525796413422,0.0002052623894996941
192,255.54600524902344,247.41055297851562,6.615339279174805,0.3023526966571808,0.08350524306297302,0.00020535998919513077
193,253.83616638183594,245.72601318359375,6.598563194274902,0.30065006017684937,0.08350524306297302,0.0002054606593446806
194,252.13534545898438,244.05029296875,6.5819196701049805,0.2989559769630432,0.08350524306297302,0.00020556439994834363
195,250.44068908691406,242.38075256347656,6.565244674682617,0.2972678542137146,0.08350524306297302,0.0002056714438367635
196,248.7540740966797,240.71913146972656,6.548680782318115,0.295585036277771,0.08350522816181183,0.00020578176190610975
197,247.07518005371094,239.06521606445312,6.532073974609375,0.29390957951545715,0.08350522816181183,0.00020589545601978898
198,245.403564453125,237.41842651367188,6.515595436096191,0.29224061965942383,0.08350522816181183,0.00020601265714503825
199,243.73977661132812,235.77943420410156,6.499109745025635,0.2905762195587158,0.08350522816181183,0.00020613346714526415
200,242.08267211914062,234.14703369140625,6.482685089111328,0.2889213263988495,0.08350520581007004,0.00020625798788387328
201,240.43362426757812,232.52252197265625,6.466404438018799,0.28727129101753235,0.08350520581007004,0.00020638626301661134
202,238.79197692871094,230.9054718017578,6.450024127960205,0.28562629222869873,0.08350520581007004,0.00020651848171837628
203,237.1571502685547,229.2951202392578,6.433727264404297,0.2839903235435486,0.08350520581007004,0.00020665471674874425
204,235.53004455566406,227.6923370361328,6.417560577392578,0.2823595702648163,0.08350519090890884,0.0002067950408672914
205,233.9104766845703,226.09710693359375,6.401350021362305,0.28073450922966003,0.08350519090890884,0.00020693962869700044
206,232.29757690429688,224.5084991455078,6.385143280029297,0.27911657094955444,0.08350519090890884,0.000207088582101278
207,230.6925048828125,222.92758178710938,6.369071006774902,0.2775034010410309,0.08350519090890884,0.00020724200294353068
208,229.09434509277344,221.35353088378906,6.352982044219971,0.2758979797363281,0.08350517600774765,0.00020740008039865643
209,227.50450134277344,219.78762817382812,6.337042331695557,0.27429914474487305,0.08350517600774765,0.0002075628435704857
210,225.92138671875,218.2285614013672,6.320958137512207,0.27270540595054626,0.08350517600774765,0.00020773051073774695
211,224.34478759765625,216.67575073242188,6.305093765258789,0.2711182236671448,0.08350517600774765,0.00020790316921193153
212,222.77667236328125,215.13140869140625,6.289229869842529,0.2695375382900238,0.08350515365600586,0.00020808097906410694
213,221.21446228027344,213.5929718017578,6.273334980010986,0.2679622173309326,0.08350515365600586,0.00020826407126151025
214,219.6600341796875,212.0621795654297,6.257543563842773,0.2663941979408264,0.08350515365600586,0.0002084526204271242
215,218.11203002929688,210.53770446777344,6.241817474365234,0.26483190059661865,0.08350515365600586,0.0002086467866320163
216,216.5721893310547,209.02134704589844,6.226119518280029,0.26327580213546753,0.08350513875484467,0.0002088467008434236
217,215.0388641357422,207.51144409179688,6.210442066192627,0.26172560453414917,0.08350513875484467,0.00020905253768432885
218,213.51319885253906,206.0092010498047,6.194747447967529,0.26018115878105164,0.08350513875484467,0.0002092644281219691
219,211.9945831298828,204.5138397216797,6.1791768074035645,0.25864383578300476,0.08350512385368347,0.00020948261953890324
220,210.48190307617188,203.02438354492188,6.16361665725708,0.25711169838905334,0.08350512385368347,0.00020970722835045308
221,208.97779846191406,201.54345703125,6.148072242736816,0.2555844485759735,0.08350512385368347,0.00020993845828343183
222,207.48060607910156,200.06924438476562,6.132676601409912,0.25406646728515625,0.08350512385368347,0.00021017648396082222
223,205.9890594482422,198.6006622314453,6.117288589477539,0.25255170464515686,0.08350510150194168,0.00021042153821326792
224,204.50625610351562,197.14080810546875,6.101882457733154,0.2510448396205902,0.08350510150194168,0.00021067379566375166
225,203.02944946289062,195.68679809570312,6.086574077606201,0.24954381585121155,0.08350510150194168,0.00021093343093525618
226,201.56060791015625,194.2407684326172,6.071264743804932,0.24804745614528656,0.08350510150194168,0.00021120073506608605
227,200.0978546142578,192.80068969726562,6.056024551391602,0.24655671417713165,0.08350508660078049,0.00021147585357539356
228,198.64195251464844,191.36741638183594,6.040811061859131,0.24507315456867218,0.08350508660078049,0.00021175901929382235
229,197.19406127929688,189.94215393066406,6.025583744049072,0.2435951679944992,0.08350508660078049,0.00021205049415584654
230,195.75271606445312,188.52330017089844,6.01045560836792,0.242124542593956,0.08350508660078049,0.00021235049644019455
231,194.31719970703125,187.1101531982422,5.995408058166504,0.24065826833248138,0.0835050716996193,0.0002126592880813405
232,192.88998413085938,185.7052764892578,5.980355739593506,0.23919856548309326,0.0835050716996193,0.00021297707280609757
233,191.46875,184.3063201904297,5.965362548828125,0.23774440586566925,0.0835050716996193,0.00021330418530851603
234,190.05482482910156,182.9145965576172,5.950409412384033,0.23629577457904816,0.0835050493478775,0.0002136408438673243
235,188.6477813720703,181.5297393798828,5.935424327850342,0.23485319316387177,0.0835050493478775,0.0002139873686246574
236,187.2476348876953,180.15159606933594,5.9206037521362305,0.2334173619747162,0.0835050493478775,0.00021434403606690466
237,185.8538818359375,178.77989196777344,5.905717372894287,0.23198559880256653,0.0835050493478775,0.00021471106447279453
238,184.46725463867188,177.4152374267578,5.890868186950684,0.23056040704250336,0.08350503444671631,0.00021508887584786862
239,183.08738708496094,176.05711364746094,5.876211166381836,0.22914279997348785,0.08350503444671631,0.00021547774667851627
240,181.7148895263672,174.70645141601562,5.861443042755127,0.22772905230522156,0.08350503444671631,0.00021587793889921159
241,180.34791564941406,173.36117553710938,5.846780776977539,0.2263210415840149,0.08350503444671631,0.00021628984541166574
242,178.98814392089844,172.02304077148438,5.832147121429443,0.22492028772830963,0.08350501954555511,0.0002167138154618442
243,177.6364288330078,170.69285583496094,5.817607402801514,0.22352361679077148,0.08350501954555511,0.00021715015463996679
244,176.289306640625,169.36732482910156,5.802969455718994,0.22213312983512878,0.08350501954555511,0.0002175992849515751
245,174.95091247558594,168.05032348632812,5.788497447967529,0.2207488864660263,0.08350499719381332,0.00021806152653880417
246,173.61753845214844,166.73831176757812,5.774036407470703,0.21936921775341034,0.08350499719381332,0.00021853733051102608
247,172.29200744628906,165.43408203125,5.759596824645996,0.2179967164993286,0.08350499719381332,0.00021902706066612154
248,170.97268676757812,164.1360321044922,5.745156288146973,0.21662817895412445,0.08350499719381332,0.00021953113900963217
249,169.66015625,162.84463500976562,5.730827808380127,0.21526677906513214,0.08350498229265213,0.00022004995844326913
250,168.35400390625,161.5596160888672,5.716490745544434,0.21390967071056366,0.08350498229265213,0.00022058402828406543
251,167.05426025390625,160.2809295654297,5.702190399169922,0.21255943179130554,0.08350498229265213,0.00022113379964139313
252,165.76199340820312,159.0095672607422,5.6880083084106445,0.21121430397033691,0.08350496739149094,0.00022169969452079386
253,164.4754638671875,157.74400329589844,5.673733234405518,0.20987553894519806,0.08350496739149094,0.00022228225134313107
254,163.1965789794922,156.48594665527344,5.659594535827637,0.20854035019874573,0.08350496739149094,0.00022288193576969206
255,161.92274475097656,155.23287963867188,5.6454691886901855,0.20721274614334106,0.08350496739149094,0.0002234992425655946
256,160.65626525878906,153.9871368408203,5.6313252449035645,0.20588986575603485,0.08350495249032974,0.00022413479746319354
257,159.39697265625,152.74847412109375,5.617290496826172,0.20457296073436737,0.08350495249032974,0.00022478910977952182
