u,v,t_u,t_v,distance,score_diff,score_mean,color,color_reason
12,14,127.51668387959648,131.08768853093267,3.5710046513361817,0.028713316782773113,4.878858643562673,red,energy-similar
12,15,127.51668387959648,133.4977372029976,5.981053323401113,0.08502239293327651,4.850704105487422,blue,local-road
13,14,129.57870419995606,131.08768853093267,1.5089843309766025,0.027121687635368374,4.878062828988971,red,energy-similar
13,15,129.57870419995606,133.4977372029976,3.919033003041534,0.08343076378587178,4.849908290913719,blue,local-road
13,16,129.57870419995606,134.75650975337385,5.177805553417784,0.1478672370825187,4.8176900542653955,blue,local-road
14,15,131.08768853093267,133.4977372029976,2.4100486720649315,0.0563090761505034,4.836347447096035,blue,local-road
14,16,131.08768853093267,134.75650975337385,3.6688212224411814,0.12074554944715032,4.804129210447711,blue,local-road
14,17,131.08768853093267,138.11604205453347,7.028353523600799,0.045310446230169,4.841846762056202,violet,bridge/gap-road
15,16,133.4977372029976,134.75650975337385,1.25877255037625,0.06443647329664692,4.77597467237246,blue,local-road
15,17,133.4977372029976,138.11604205453347,4.618304851535868,0.010998629920334402,4.813692223980951,red,energy-similar
15,18,133.4977372029976,139.7362089521214,6.238471749123789,0.16944663847535857,4.892916228258462,blue,local-road
16,17,134.75650975337385,138.11604205453347,3.359532301159618,0.07543510321698133,4.781473987332626,blue,local-road
16,18,134.75650975337385,139.7362089521214,4.979699198747539,0.2338831117720055,4.860697991610139,blue,local-road
16,19,134.75650975337385,141.1237074040211,6.367197650647256,0.1632413813418463,4.825377126395059,blue,local-road
17,18,138.11604205453347,139.7362089521214,1.6201668975879215,0.15844800855502417,4.898415543218629,blue,local-road
17,19,138.11604205453347,141.1237074040211,3.007665349487638,0.08780627812486497,4.86309467800355,blue,local-road
17,20,138.11604205453347,143.11184580762063,4.995803753087159,0.013515679447613671,4.81243369921731,red,energy-similar
18,19,139.7362089521214,141.1237074040211,1.3874984518997167,0.0706417304301592,4.942318682281062,blue,local-road
18,20,139.7362089521214,143.11184580762063,3.3756368554992378,0.17196368800263784,4.891657703494823,blue,local-road
18,21,139.7362089521214,146.0009824867655,6.264773534644121,0.13447015559920583,4.910404469696539,blue,local-road
19,20,141.1237074040211,143.11184580762063,1.988138403599521,0.10132195757247864,4.856336838279743,blue,local-road
19,21,141.1237074040211,146.0009824867655,4.877275082744404,0.06382842516904663,4.875083604481459,blue,local-road
19,22,141.1237074040211,147.42276534255961,6.29905793853851,0.08084117425467063,4.866577229938647,blue,local-road
20,21,143.11184580762063,146.0009824867655,2.889136679144883,0.037493532403432006,4.82442262569522,red,energy-similar
20,22,143.11184580762063,147.42276534255961,4.310919534938989,0.020480783317808005,4.815916251152408,red,energy-similar
20,23,143.11184580762063,150.05352042078488,6.941674613164253,0.07557069770158975,4.843461208344299,violet,bridge/gap-road
21,22,146.0009824867655,147.42276534255961,1.4217828557941061,0.017012749085624,4.834663017354124,red,energy-similar
21,23,146.0009824867655,150.05352042078488,4.0525379340193695,0.038077165298157745,4.862207974546015,red,energy-similar
21,24,146.0009824867655,150.92525761224147,4.924275125475958,0.023441255803150263,4.831448763995361,red,energy-similar
22,23,147.42276534255961,150.05352042078488,2.6307550782252633,0.055089914383781746,4.853701600003203,blue,local-road
22,24,147.42276534255961,150.92525761224147,3.502492269681852,0.006428506717526261,4.822942389452549,red,energy-similar
22,25,147.42276534255961,153.02469381119886,5.601928468639244,0.0044397777972582375,4.8283765317099405,red,energy-similar
23,24,150.05352042078488,150.92525761224147,0.8717371914565888,0.06151842110130801,4.85048734664444,blue,local-road
23,25,150.05352042078488,153.02469381119886,2.9711733904139805,0.05065013658652351,4.855921488901831,red,energy-similar
23,26,150.05352042078488,156.11290929423785,6.059388873452974,0.09181460425173515,4.835339255069226,blue,local-road
24,25,150.92525761224147,153.02469381119886,2.0994361989573918,0.010868284514784499,4.825162278351177,red,energy-similar
24,26,150.92525761224147,156.11290929423785,5.187651681996385,0.030296183150427147,4.804580044518572,red,energy-similar
24,27,150.92525761224147,157.59759181759404,6.67233420535257,0.27891275448957753,4.959184513338574,green,boundary-road
25,26,153.02469381119886,156.11290929423785,3.0882154830389936,0.041164467665211646,4.810014186775964,green,boundary-road
25,27,153.02469381119886,157.59759181759404,4.572898006395178,0.26804446997479303,4.964618655595967,green,boundary-road
25,28,153.02469381119886,158.84998817142048,5.825294360221619,0.19836929297320172,4.9297810670951705,green,boundary-road
26,27,156.11290929423785,157.59759181759404,1.4846825233561844,0.3092089376400047,4.944036421763361,green,boundary-road
26,28,156.11290929423785,158.84998817142048,2.7370788771826255,0.23953376063841336,4.909198833262565,green,boundary-road
22,26,147.42276534255961,156.11290929423785,8.690143951678237,0.03672468986795341,4.807794297877335,violet,bridge/gap-road
27,28,157.59759181759404,158.84998817142048,1.252396353826441,0.06967517700159132,5.063803302082567,green,boundary-road
23,27,150.05352042078488,157.59759181759404,7.544071396809159,0.21739433338826952,4.989943723889228,violet,bridge/gap-road
22,27,147.42276534255961,157.59759181759404,10.174826475034422,0.27248424777205127,4.962398766697337,violet,bridge/gap-road
24,28,150.92525761224147,158.84998817142048,7.924730559179011,0.20923757748798621,4.924346924837779,green,boundary-road
23,28,150.05352042078488,158.84998817142048,8.7964677506356,0.1477191563866782,4.955106135388433,green,boundary-road
22,28,147.42276534255961,158.84998817142048,11.427222828860863,0.20280907077045995,4.927561178196542,violet,bridge/gap-road
