truth_index,truth_t,nearest_candidate_t,nearest_distance
118,351.87864902535927,351.8786490253593,5.684341886080802e-14
119,353.4889004887188,353.48890048871885,5.684341886080802e-14
120,356.0175749772649,356.017574977265,5.684341886080802e-14
121,357.1513022520396,357.1513022520396,0.0
122,357.95268510163226,357.95268510163226,0.0
123,359.74375495311443,359.7437549531145,5.684341886080802e-14
124,361.28936169580464,361.2893616958047,5.684341886080802e-14
125,363.33133057897385,363.33133057897385,0.0
126,364.736024114089,364.736024114089,0.0
127,366.2127102883313,366.2127102883313,0.0
128,367.9935754817403,367.9935754817403,0.0
129,368.96843809573437,368.9684380957344,5.684341886080802e-14
130,370.050919212106,370.050919212106,0.0
131,373.06192837211285,373.0619283721128,5.684341886080802e-14
132,373.86487391090856,373.8648739109086,5.684341886080802e-14
133,375.82591276673935,375.8259127667393,5.684341886080802e-14
134,376.32409223066804,376.32409223066804,0.0
135,378.4366802499655,378.43668024996543,5.684341886080802e-14
136,379.87297534653237,379.87297534653237,0.0
137,381.4844686171865,381.4844686171865,0.0
138,383.44352944953647,383.4435294495365,5.684341886080802e-14
139,384.95611681486366,384.95611681486366,0.0
140,385.86130084597426,385.86130084597426,0.0
141,387.222890222388,387.22289022238795,5.684341886080802e-14
142,388.84612835423223,388.8461283542323,5.684341886080802e-14
143,391.45608356363806,391.456083563638,5.684341886080802e-14
144,392.2450833395191,392.24508333951906,5.684341886080802e-14
145,393.427743844434,393.4277438444341,5.684341886080802e-14
146,395.5828700109937,395.5828700109937,0.0
147,396.3818542225922,396.3818542225922,0.0
148,397.9187362096142,397.9187362096143,5.684341886080802e-14
149,399.9851198761949,399.98511987619486,5.684341886080802e-14
150,401.8392286005332,401.83922860053326,5.684341886080802e-14
151,402.86191776388614,402.86191776388614,0.0
152,404.236441800208,404.236441800208,0.0
153,405.13438745990993,405.13438745990993,0.0
154,407.5814603868962,407.5814603868962,0.0
155,408.9472455023511,408.94724550235117,5.684341886080802e-14
156,410.51386919336665,410.51386919336665,0.0
157,411.9722678042788,411.9722678042788,0.0
158,413.26273607018504,413.26273607018504,0.0
159,415.01880975515513,415.0188097551551,5.684341886080802e-14
160,415.4552149962946,415.45521499629456,5.684341886080802e-14
161,418.3877057895348,418.3877057895347,5.684341886080802e-14
162,419.8613648181523,419.8613648181523,0.0
163,420.6438276250418,420.6438276250418,0.0
164,422.07671005882673,422.07671005882673,0.0
165,423.7165796274818,423.7165796274818,0.0
166,425.06988249446135,425.06988249446135,0.0
167,427.2088250840746,427.20882508407453,5.684341886080802e-14
168,428.12791407661666,428.12791407661666,0.0
169,430.3287454309386,430.3287454309386,0.0
170,431.3013069307036,431.3013069307036,0.0
171,432.1386417345886,432.13864173458853,5.684341886080802e-14
172,433.88921848092724,433.8892184809272,5.684341886080802e-14
173,436.16100643264696,436.161006432647,5.684341886080802e-14
174,437.5816981676686,437.5816981676686,0.0
175,438.6217386562722,438.6217386562722,0.0
176,439.91844221437066,439.91844221437066,0.0
177,441.68319920118904,441.68319920118904,0.0
178,442.90454630260945,442.90454630260945,0.0
179,444.31933627755916,444.31933627755916,0.0
180,446.8606226964295,446.8606226964296,5.684341886080802e-14
181,447.4417041944933,447.44170419449324,5.684341886080802e-14
182,449.1485456850233,449.14854568502335,5.684341886080802e-14
