u,v,t_u,t_v,distance,score_diff,score_mean,color,color_reason
64,68,265.55785183887633,271.494055641645,5.936203802768659,0.6529933967832555,4.566393101718949,blue,local-road
65,66,266.614973781501,267.92191508282406,1.306941301323036,0.14757844704072465,4.3905542900555155,red,energy-similar
65,67,266.614973781501,269.9704490239976,3.3554752424965955,0.04776225036837545,4.488224638760066,red,energy-similar
65,68,266.614973781501,271.494055641645,4.87908186014397,0.42854628653469895,4.678616656843228,blue,local-road
65,69,266.614973781501,273.4596091884033,6.844635406902285,0.32682863370135085,4.627757830426553,violet,bridge/gap-road
66,67,267.92191508282406,269.9704490239976,2.0485339411735595,0.1953406974091001,4.414435415239703,red,energy-similar
66,68,267.92191508282406,271.494055641645,3.5721405588209336,0.5761247335754236,4.604827433322866,blue,local-road
66,69,267.92191508282406,273.4596091884033,5.537694105579249,0.4744070807420755,4.553968606906191,blue,local-road
66,70,267.92191508282406,275.58749264934386,7.665577566519801,0.13340128053386824,4.383465706802088,violet,bridge/gap-road
67,68,269.9704490239976,271.494055641645,1.5236066176473742,0.3807840361663235,4.702497782027415,blue,local-road
67,69,269.9704490239976,273.4596091884033,3.489160164405689,0.2790663833329754,4.651638955610741,blue,local-road
67,70,269.9704490239976,275.58749264934386,5.617043625346241,0.061939416875231856,4.481136055506638,red,energy-similar
67,71,269.9704490239976,276.4520495031329,6.481600479135295,0.2675557470014871,4.37832789044351,violet,bridge/gap-road
68,69,271.494055641645,273.4596091884033,1.965553546758315,0.1017176528333481,4.842030973693904,red,energy-similar
68,70,271.494055641645,275.58749264934386,4.093437007698867,0.44272345304155536,4.6715280735897995,blue,local-road
68,71,271.494055641645,276.4520495031329,4.957993861487921,0.6483397831678106,4.568719908526672,blue,local-road
68,72,271.494055641645,278.250743529842,6.756687888197007,0.19652563181655136,4.794626984202301,violet,bridge/gap-road
69,70,273.4596091884033,275.58749264934386,2.127883460940552,0.34100580020820725,4.620669247173126,blue,local-road
69,71,273.4596091884033,276.4520495031329,2.992440314729606,0.5466221303344625,4.517861082109998,blue,local-road
69,72,273.4596091884033,278.250743529842,4.791134341438692,0.09480797898320326,4.743768157785627,red,energy-similar
69,73,273.4596091884033,279.22925092774517,5.769641739341864,0.5345457896575274,4.523899252448466,blue,local-road
70,71,275.58749264934386,276.4520495031329,0.864556853789054,0.20561633012625524,4.347358182005895,red,energy-similar
70,72,275.58749264934386,278.250743529842,2.66325088049814,0.246197821225004,4.573265257681523,blue,local-road
70,73,275.58749264934386,279.22925092774517,3.641758278401312,0.19353998944932016,4.353396352344362,red,energy-similar
70,74,275.58749264934386,282.465114765052,6.877622115708164,0.3880610084196583,4.256135842859193,violet,bridge/gap-road
70,75,275.58749264934386,283.21118573323383,7.623693083889975,0.11631647276436397,4.39200811068684,violet,bridge/gap-road
71,72,276.4520495031329,278.250743529842,1.7986940267090858,0.45181415135125924,4.470457092618396,blue,local-road
71,73,276.4520495031329,279.22925092774517,2.777201424612258,0.012076340676935082,4.2505881872812346,red,energy-similar
71,74,276.4520495031329,282.465114765052,6.01306526191911,0.18244467829340305,4.1533276777960655,red,energy-similar
71,75,276.4520495031329,283.21118573323383,6.759136230100921,0.08929985736189128,4.289199945623713,violet,bridge/gap-road
