u,v,t_u,t_v,distance,raw_distance,wrap_edge,score_diff,score_mean,color,color_reason
49,51,239.5554775733276,242.8232719342226,3.2677943608949818,3.2677943608949818,False,0.5458663892009223,4.925291369286469,blue,local-road
49,52,239.5554775733276,244.07089849707813,4.515420923750526,4.515420923750526,False,1.016530557865834,4.689959284954012,blue,local-road
49,53,239.5554775733276,247.13699007489748,7.581512501569875,7.581512501569875,False,0.770168756028152,4.813140185872854,violet,cyclic-bridge/gap-road
50,51,241.0491577962166,242.8232719342226,1.7741141380059844,1.7741141380059844,False,0.18807257690348322,4.558321886234266,red,energy-similar
50,52,241.0491577962166,244.07089849707813,3.0217407008615282,3.0217407008615282,False,0.28259159176142834,4.3229898019018105,blue,local-road
50,53,241.0491577962166,247.13699007489748,6.087832278680878,6.087832278680878,False,0.03622978992374648,4.446170702820651,red,energy-similar
50,54,241.0491577962166,248.10199006014847,7.052832263931862,7.052832263931862,False,0.29152728567850517,4.610049240621777,violet,cyclic-bridge/gap-road
51,52,242.8232719342226,244.07089849707813,1.2476265628555439,1.2476265628555439,False,0.47066416866491156,4.417026090353552,blue,local-road
51,53,242.8232719342226,247.13699007489748,4.313718140674894,4.313718140674894,False,0.2243023668272297,4.540206991272393,blue,local-road
51,54,242.8232719342226,248.10199006014847,5.278718125925877,5.278718125925877,False,0.10345470877502194,4.704085529073518,red,energy-similar
51,55,242.8232719342226,249.5736896447072,6.750417710484612,6.750417710484612,False,0.1747440263256692,4.739730187848842,violet,cyclic-bridge/gap-road
52,53,244.07089849707813,247.13699007489748,3.06609157781935,3.06609157781935,False,0.24636180183768186,4.304874906939936,blue,local-road
52,54,244.07089849707813,248.10199006014847,4.0310915630703335,4.0310915630703335,False,0.5741188774399335,4.468753444741063,blue,local-road
52,55,244.07089849707813,249.5736896447072,5.502791147629068,5.502791147629068,False,0.6454081949905808,4.504398103516387,blue,local-road
52,56,244.07089849707813,251.01494779501604,6.944049297937909,6.944049297937909,False,0.062461549995276755,4.212924781018734,violet,cyclic-bridge/gap-road
53,54,247.13699007489748,248.10199006014847,0.9649999852509836,0.9649999852509836,False,0.32775707560225165,4.5919343456599035,blue,local-road
53,55,247.13699007489748,249.5736896447072,2.4366995698097185,2.4366995698097185,False,0.3990463931528989,4.627579004435227,blue,local-road
53,56,247.13699007489748,251.01494779501604,3.877957720118559,3.877957720118559,False,0.1839002518424051,4.336105681937575,red,energy-similar
53,57,247.13699007489748,253.06998674799945,5.932996673101968,5.932996673101968,False,0.03703873006052927,4.446575172889043,red,energy-similar
54,55,248.10199006014847,249.5736896447072,1.4716995845587348,1.4716995845587348,False,0.07128931755064727,4.791457542236353,red,energy-similar
54,56,248.10199006014847,251.01494779501604,2.9129577348675753,2.9129577348675753,False,0.5116573274446568,4.499984219738701,blue,local-road
54,57,248.10199006014847,253.06998674799945,4.9679966878509845,4.9679966878509845,False,0.2907183455417224,4.610453710690168,blue,local-road
54,58,248.10199006014847,255.30625645491403,7.204266394765568,7.204266394765568,False,0.021074626173306577,4.766350196547682,violet,cyclic-bridge/gap-road
55,56,249.5736896447072,251.01494779501604,1.4412581503088404,1.4412581503088404,False,0.582946644995304,4.535628878514025,blue,local-road
55,57,249.5736896447072,253.06998674799945,3.4962971032922496,3.4962971032922496,False,0.36200766309236965,4.646098369465491,blue,local-road
55,58,249.5736896447072,255.30625645491403,5.7325668102068335,5.7325668102068335,False,0.05021469137734069,4.801994855323006,red,energy-similar
55,59,249.5736896447072,256.38071369443446,6.807024049727261,6.807024049727261,False,0.4140744330914652,4.6200649844659445,violet,cyclic-bridge/gap-road
56,57,251.01494779501604,253.06998674799945,2.055038952983409,2.055038952983409,False,0.22093898190293437,4.35462504696784,blue,local-road
56,58,251.01494779501604,255.30625645491403,4.291308659897993,4.291308659897993,False,0.5327319536179633,4.510521532825354,blue,local-road
56,59,251.01494779501604,256.38071369443446,5.36576589941842,5.36576589941842,False,0.16887221190383883,4.328591661968292,red,energy-similar
56,60,251.01494779501604,258.61043949153134,7.595491696515296,7.595491696515296,False,0.048571209703013096,4.268441160867879,violet,cyclic-bridge/gap-road
57,58,253.06998674799945,255.30625645491403,2.236269706914584,2.236269706914584,False,0.31179297171502895,4.6209910237768215,blue,local-road
57,59,253.06998674799945,256.38071369443446,3.310726946435011,3.310726946435011,False,0.05206676999909554,4.439061152919759,red,energy-similar
57,60,253.06998674799945,258.61043949153134,5.540452743531887,5.540452743531887,False,0.17236777219992128,4.378910651819346,red,energy-similar
57,61,253.06998674799945,259.87440698967805,6.804420241678599,6.804420241678599,False,0.04482866384418749,4.487508869841401,violet,cyclic-bridge/gap-road
58,59,255.30625645491403,256.38071369443446,1.0744572395204273,1.0744572395204273,False,0.3638597417141245,4.594957638777274,blue,local-road
58,60,255.30625645491403,258.61043949153134,3.304183036617303,3.304183036617303,False,0.48416074391495023,4.534807137676861,blue,local-road
58,61,255.30625645491403,259.87440698967805,4.5681505347640154,4.5681505347640154,False,0.26696430787084147,4.643405355698915,blue,local-road
58,62,255.30625645491403,260.80508450459683,5.4988280496828,5.4988280496828,False,0.2538460002771714,4.903810509772922,blue,local-road
59,60,256.38071369443446,258.61043949153134,2.229725797096876,2.229725797096876,False,0.12030100220082574,4.352877266819799,red,energy-similar
59,61,256.38071369443446,259.87440698967805,3.493693295243588,3.493693295243588,False,0.09689543384328303,4.461475484841853,red,energy-similar
59,62,256.38071369443446,260.80508450459683,4.424370810162372,4.424370810162372,False,0.6177057419912959,4.721880638915859,blue,local-road
59,63,256.38071369443446,263.57389390487015,7.193180210435685,7.193180210435685,False,0.36929668447780717,4.5976761101591155,violet,cyclic-bridge/gap-road
60,61,258.61043949153134,259.87440698967805,1.2639674981467124,1.2639674981467124,False,0.21719643604410876,4.40132498374144,blue,local-road
60,62,258.61043949153134,260.80508450459683,2.1946450130654966,2.1946450130654966,False,0.7380067441921216,4.6617301378154465,blue,local-road
60,63,258.61043949153134,263.57389390487015,4.963454413338809,4.963454413338809,False,0.4895976866786329,4.537525609058703,blue,local-road
60,64,258.61043949153134,265.55785183887633,6.947412347344994,6.947412347344994,False,0.05283036239206407,4.266311584523354,violet,cyclic-bridge/gap-road
61,62,259.87440698967805,260.80508450459683,0.9306775149187843,0.9306775149187843,False,0.5208103081480129,4.770328355837501,blue,local-road
61,63,259.87440698967805,263.57389390487015,3.6994869151920966,3.6994869151920966,False,0.27240125063452414,4.646123827080757,blue,local-road
61,64,259.87440698967805,265.55785183887633,5.683444849198281,5.683444849198281,False,0.27002679843617283,4.3749098025454085,blue,local-road
61,65,259.87440698967805,266.614973781501,6.740566791822971,6.740566791822971,False,0.04557968818761626,4.487133357669686,violet,cyclic-bridge/gap-road
62,63,260.80508450459683,263.57389390487015,2.7688094002733123,2.7688094002733123,False,0.24840905751348874,4.9065289811547625,blue,local-road
62,64,260.80508450459683,265.55785183887633,4.752767334279497,4.752767334279497,False,0.7908371065841857,4.635314956619414,blue,local-road
62,65,260.80508450459683,266.614973781501,5.809889276904187,5.809889276904187,False,0.5663899963356291,4.747538511743693,blue,local-road
62,66,260.80508450459683,267.92191508282406,7.116830578227223,7.116830578227223,False,0.7139684433763538,4.6737492882233305,violet,cyclic-bridge/gap-road
63,64,263.57389390487015,265.55785183887633,1.9839579340061846,1.9839579340061846,False,0.542428049070697,4.51111042786267,blue,local-road
63,65,263.57389390487015,266.614973781501,3.0410798766308744,3.0410798766308744,False,0.3179809388221404,4.623333982986948,blue,local-road
63,66,263.57389390487015,267.92191508282406,4.34802117795391,4.34802117795391,False,0.46555938586286505,4.5495447594665865,blue,local-road
63,67,263.57389390487015,269.9704490239976,6.39655511912747,6.39655511912747,False,0.27021868845376495,4.647215108171136,violet,cyclic-bridge/gap-road
64,65,265.55785183887633,266.614973781501,1.0571219426246898,1.0571219426246898,False,0.22444711024855657,4.3521199584516,blue,local-road
64,66,265.55785183887633,267.92191508282406,2.364063243947726,2.364063243947726,False,0.07686866320783192,4.278330734931238,red,energy-similar
64,67,265.55785183887633,269.9704490239976,4.412597185121285,4.412597185121285,False,0.272209360616932,4.376001083635788,blue,local-road
64,68,265.55785183887633,271.494055641645,5.936203802768659,5.936203802768659,False,0.6529933967832555,4.566393101718949,blue,local-road
65,66,266.614973781501,267.92191508282406,1.306941301323036,1.306941301323036,False,0.14757844704072465,4.3905542900555155,red,energy-similar
65,67,266.614973781501,269.9704490239976,3.3554752424965955,3.3554752424965955,False,0.04776225036837545,4.488224638760066,red,energy-similar
65,68,266.614973781501,271.494055641645,4.87908186014397,4.87908186014397,False,0.42854628653469895,4.678616656843228,blue,local-road
65,69,266.614973781501,273.4596091884033,6.844635406902285,6.844635406902285,False,0.32682863370135085,4.627757830426553,violet,cyclic-bridge/gap-road
66,67,267.92191508282406,269.9704490239976,2.0485339411735595,2.0485339411735595,False,0.1953406974091001,4.414435415239703,red,energy-similar
66,68,267.92191508282406,271.494055641645,3.5721405588209336,3.5721405588209336,False,0.5761247335754236,4.604827433322866,blue,local-road
66,69,267.92191508282406,273.4596091884033,5.537694105579249,5.537694105579249,False,0.4744070807420755,4.553968606906191,blue,local-road
66,70,267.92191508282406,275.58749264934386,7.665577566519801,7.665577566519801,False,0.13340128053386824,4.383465706802088,violet,cyclic-bridge/gap-road
67,68,269.9704490239976,271.494055641645,1.5236066176473742,1.5236066176473742,False,0.3807840361663235,4.702497782027415,blue,local-road
67,69,269.9704490239976,273.4596091884033,3.489160164405689,3.489160164405689,False,0.2790663833329754,4.651638955610741,blue,local-road
67,70,269.9704490239976,275.58749264934386,5.617043625346241,5.617043625346241,False,0.061939416875231856,4.481136055506638,red,energy-similar
67,71,269.9704490239976,276.4520495031329,6.481600479135295,6.481600479135295,False,0.2675557470014871,4.37832789044351,violet,cyclic-bridge/gap-road
68,69,271.494055641645,273.4596091884033,1.965553546758315,1.965553546758315,False,0.1017176528333481,4.842030973693904,red,energy-similar
68,70,271.494055641645,275.58749264934386,4.093437007698867,4.093437007698867,False,0.44272345304155536,4.6715280735897995,blue,local-road
68,71,271.494055641645,276.4520495031329,4.957993861487921,4.957993861487921,False,0.6483397831678106,4.568719908526672,blue,local-road
68,72,271.494055641645,278.250743529842,6.756687888197007,6.756687888197007,False,0.19652563181655136,4.794626984202301,violet,cyclic-bridge/gap-road
69,70,273.4596091884033,275.58749264934386,2.127883460940552,2.127883460940552,False,0.34100580020820725,4.620669247173126,blue,local-road
69,71,273.4596091884033,276.4520495031329,2.992440314729606,2.992440314729606,False,0.5466221303344625,4.517861082109998,blue,local-road
69,72,273.4596091884033,278.250743529842,4.791134341438692,4.791134341438692,False,0.09480797898320326,4.743768157785627,red,energy-similar
69,73,273.4596091884033,279.22925092774517,5.769641739341864,5.769641739341864,False,0.5345457896575274,4.523899252448466,blue,local-road
70,71,275.58749264934386,276.4520495031329,0.864556853789054,0.864556853789054,False,0.20561633012625524,4.347358182005895,red,energy-similar
70,72,275.58749264934386,278.250743529842,2.66325088049814,2.66325088049814,False,0.246197821225004,4.573265257681523,blue,local-road
70,73,275.58749264934386,279.22925092774517,3.641758278401312,3.641758278401312,False,0.19353998944932016,4.353396352344362,red,energy-similar
70,74,275.58749264934386,282.465114765052,6.877622115708164,6.877622115708164,False,0.3880610084196583,4.256135842859193,violet,cyclic-bridge/gap-road
70,75,275.58749264934386,283.21118573323383,7.623693083889975,7.623693083889975,False,0.11631647276436397,4.39200811068684,violet,cyclic-bridge/gap-road
71,72,276.4520495031329,278.250743529842,1.7986940267090858,1.7986940267090858,False,0.45181415135125924,4.470457092618396,blue,local-road
71,73,276.4520495031329,279.22925092774517,2.777201424612258,2.777201424612258,False,0.012076340676935082,4.2505881872812346,red,energy-similar
71,74,276.4520495031329,282.465114765052,6.01306526191911,6.01306526191911,False,0.18244467829340305,4.1533276777960655,red,energy-similar
71,75,276.4520495031329,283.21118573323383,6.759136230100921,6.759136230100921,False,0.08929985736189128,4.289199945623713,violet,cyclic-bridge/gap-road
72,73,278.250743529842,279.22925092774517,0.9785073979031722,0.9785073979031722,False,0.43973781067432416,4.476495262956863,blue,local-road
72,74,278.250743529842,282.465114765052,4.214371235210024,4.214371235210024,False,0.6342588296446623,4.379234753471694,blue,local-road
72,75,278.250743529842,283.21118573323383,4.960442203391835,4.960442203391835,False,0.36251429398936796,4.515107021299341,blue,local-road
72,76,278.250743529842,284.8359639809047,6.585220451062696,6.585220451062696,False,0.16130411283046175,4.777016224709257,violet,cyclic-bridge/gap-road
73,74,279.22925092774517,282.465114765052,3.2358638373068516,3.2358638373068516,False,0.19452101897033813,4.159365848134533,red,energy-similar
73,75,279.22925092774517,283.21118573323383,3.981934805488663,3.981934805488663,False,0.0772235166849562,4.29523811596218,red,energy-similar
73,76,279.22925092774517,284.8359639809047,5.606713053159524,5.606713053159524,False,0.6010419235047859,4.557147319372095,blue,local-road
73,77,279.22925092774517,286.6674453630029,7.438194435257742,7.438194435257742,False,0.0001006500794566989,4.256576032579973,violet,cyclic-bridge/gap-road
74,75,282.465114765052,283.21118573323383,0.7460709681818116,0.7460709681818116,False,0.27174453565529433,4.197977606477011,blue,local-road
74,76,282.465114765052,284.8359639809047,2.3708492158526724,2.3708492158526724,False,0.795562942475124,4.4598868098869255,blue,local-road
74,77,282.465114765052,286.6674453630029,4.2023305979508905,4.2023305979508905,False,0.19442036889088143,4.159315523094804,red,energy-similar
74,78,282.465114765052,287.9119205014222,5.446805736370152,5.446805736370152,False,0.8008189321997605,4.462514804749244,blue,local-road
75,76,283.21118573323383,284.8359639809047,1.6247782476708608,1.6247782476708608,False,0.5238184068198297,4.595759077714573,blue,local-road
75,77,283.21118573323383,286.6674453630029,3.456259629769079,3.456259629769079,False,0.0773241667644129,4.295187790922451,red,energy-similar
75,78,283.21118573323383,287.9119205014222,4.70073476818834,4.70073476818834,False,0.5290743965444662,4.598387072576891,blue,local-road
75,79,283.21118573323383,289.57985492921887,6.368669195985035,6.368669195985035,False,0.15293328598498235,4.410316517297149,violet,cyclic-bridge/gap-road
76,77,284.8359639809047,286.6674453630029,1.831481382098218,1.831481382098218,False,0.6011425735842426,4.557096994332366,blue,local-road
76,78,284.8359639809047,287.9119205014222,3.0759565205174795,3.0759565205174795,False,0.005255989724636478,4.860296275986806,red,energy-similar
76,79,284.8359639809047,289.57985492921887,4.743890948314174,4.743890948314174,False,0.37088512083484737,4.672225720707064,blue,local-road
76,80,284.8359639809047,291.8462913290674,7.010327348162718,7.010327348162718,False,0.4708036320360307,4.622266465106472,violet,cyclic-bridge/gap-road
77,78,286.6674453630029,287.9119205014222,1.2444751384192614,1.2444751384192614,False,0.6063985633088791,4.5597249891946845,blue,local-road
77,79,286.6674453630029,289.57985492921887,2.912409566215956,2.912409566215956,False,0.23025745274939524,4.371654433914943,blue,local-road
77,80,286.6674453630029,291.8462913290674,5.1788459660645,5.1788459660645,False,0.1303389415482119,4.321695178314351,red,energy-similar
77,81,286.6674453630029,293.5584341393562,6.890988776353311,6.890988776353311,False,0.5111421342103846,4.512096774645437,violet,cyclic-bridge/gap-road
78,79,287.9119205014222,289.57985492921887,1.6679344277966948,1.6679344277966948,False,0.37614111055948385,4.674853715569382,blue,local-road
78,80,287.9119205014222,291.8462913290674,3.934370827645239,3.934370827645239,False,0.4760596217606672,4.6248944599687904,blue,local-road
78,81,287.9119205014222,293.5584341393562,5.646513637934049,5.646513637934049,False,0.09525642909849452,4.815296056299877,red,energy-similar
78,82,287.9119205014222,294.9653696192655,7.053449117843343,7.053449117843343,False,0.6922013596601966,4.516823591019026,violet,cyclic-bridge/gap-road
79,80,289.57985492921887,291.8462913290674,2.266436399848544,2.266436399848544,False,0.09991851120118334,4.4368239046890485,red,energy-similar
79,81,289.57985492921887,293.5584341393562,3.9785792101373545,3.9785792101373545,False,0.2808846814609893,4.627225501020135,blue,local-road
79,82,289.57985492921887,294.9653696192655,5.385514690046648,5.385514690046648,False,0.31606024910071273,4.328753035739284,blue,local-road
79,83,289.57985492921887,295.5732548789583,5.993399949739455,5.993399949739455,False,0.385086271843293,4.294240024367994,blue,local-road
80,81,291.8462913290674,293.5584341393562,1.7121428102888103,1.7121428102888103,False,0.38080319266217266,4.577266245419543,blue,local-road
80,82,291.8462913290674,294.9653696192655,3.119078290198104,3.119078290198104,False,0.2161417378995294,4.278793780138692,blue,local-road
80,83,291.8462913290674,295.5732548789583,3.726963549890911,3.726963549890911,False,0.2851677606421097,4.244280768767402,blue,local-road
80,84,291.8462913290674,297.97927706194344,6.132985732876023,6.132985732876023,False,0.14177399879229746,4.457751648484606,red,energy-similar
81,82,293.5584341393562,294.9653696192655,1.4069354799092935,1.4069354799092935,False,0.5969449305617021,4.469195376469779,blue,local-road
81,83,293.5584341393562,295.5732548789583,2.0148207396021007,2.0148207396021007,False,0.6659709533042824,4.434682365098489,blue,local-road
81,84,293.5584341393562,297.97927706194344,4.420842922587212,4.420842922587212,False,0.2390291938698752,4.648153244815692,blue,local-road
81,85,293.5584341393562,299.84032605372136,6.281891914365133,6.281891914365133,False,0.1142970607512046,4.824816372126232,violet,cyclic-bridge/gap-road
82,83,294.9653696192655,295.5732548789583,0.6078852596928073,0.6078852596928073,False,0.0690260227425803,4.136209899817637,red,energy-similar
82,84,294.9653696192655,297.97927706194344,3.013907442677919,3.013907442677919,False,0.35791573669182686,4.349680779534841,blue,local-road
82,85,294.9653696192655,299.84032605372136,4.874956434455839,4.874956434455839,False,0.7112419913129067,4.526343906845381,blue,local-road
82,86,294.9653696192655,301.64932546219416,6.68395584292864,6.68395584292864,False,0.26608128265662323,4.303763552517239,violet,cyclic-bridge/gap-road
83,84,295.5732548789583,297.97927706194344,2.4060221829851116,2.4060221829851116,False,0.42694175943440715,4.315167768163551,blue,local-road
83,85,295.5732548789583,299.84032605372136,4.267071174763032,4.267071174763032,False,0.780268014055487,4.491830895474091,blue,local-road
83,86,295.5732548789583,301.64932546219416,6.076070583235833,6.076070583235833,False,0.3351073053992035,4.269250541145949,blue,local-road
83,87,295.5732548789583,302.69674958960695,7.123494710648629,7.123494710648629,False,0.7514792034743731,4.477436490183534,violet,cyclic-bridge/gap-road
84,85,297.97927706194344,299.84032605372136,1.8610489917779205,1.8610489917779205,False,0.3533262546210798,4.705301775191295,blue,local-road
84,86,297.97927706194344,301.64932546219416,3.670048400250721,3.670048400250721,False,0.09183445403520363,4.482721420863152,red,energy-similar
84,87,297.97927706194344,302.69674958960695,4.717472527663517,4.717472527663517,False,0.324537444039966,4.690907369900737,blue,local-road
84,88,297.97927706194344,304.86437134085725,6.885094278913812,6.885094278913812,False,0.46510322029466433,4.761190258028087,violet,cyclic-bridge/gap-road
85,86,299.84032605372136,301.64932546219416,1.8089994084728005,1.8089994084728005,False,0.44516070865628343,4.659384548173692,blue,local-road
85,87,299.84032605372136,302.69674958960695,2.8564235358855967,2.8564235358855967,False,0.028788810581113822,4.867570497211277,red,energy-similar
85,88,299.84032605372136,304.86437134085725,5.024045287135891,5.024045287135891,False,0.11177696567358453,4.937853385338626,red,energy-similar
85,89,299.84032605372136,305.72891260203687,5.888586548315516,5.888586548315516,False,0.4891800562632467,4.637374874370211,blue,local-road
86,87,301.64932546219416,302.69674958960695,1.0474241274127962,1.0474241274127962,False,0.4163718980751696,4.6449901428831355,blue,local-road
86,88,301.64932546219416,304.86437134085725,3.2150458786630907,3.2150458786630907,False,0.556937674329868,4.715273031010485,blue,local-road
86,89,301.64932546219416,305.72891260203687,4.079587139842715,4.079587139842715,False,0.044019347606963244,4.414794520042069,red,energy-similar
86,90,301.64932546219416,307.21949612817,5.570170665975866,5.570170665975866,False,0.24443807906222847,4.314585154314436,blue,local-road
87,88,302.69674958960695,304.86437134085725,2.1676217512502944,2.1676217512502944,False,0.14056577625469835,4.9234589800480695,red,energy-similar
87,89,302.69674958960695,305.72891260203687,3.032163012429919,3.032163012429919,False,0.46039124568213285,4.622980469079653,blue,local-road
87,90,302.69674958960695,307.21949612817,4.522746538563069,4.522746538563069,False,0.6608099771373981,4.522771103352021,blue,local-road
87,91,302.69674958960695,310.10946314670184,7.412713557094889,7.412713557094889,False,0.7183483277103653,4.494001928065538,violet,cyclic-bridge/gap-road
88,89,304.86437134085725,305.72891260203687,0.8645412611796246,0.8645412611796246,False,0.6009570219368312,4.6932633572070035,blue,local-road
88,90,304.86437134085725,307.21949612817,2.355124787312775,2.355124787312775,False,0.8013757533920964,4.593053991479371,blue,local-road
88,91,304.86437134085725,310.10946314670184,5.245091805844595,5.245091805844595,False,0.8589141039650636,4.564284816192886,blue,local-road
88,92,304.86437134085725,311.165141530356,6.300770189498735,6.300770189498735,False,0.5642974360599657,4.711593150145436,violet,cyclic-bridge/gap-road
89,90,305.72891260203687,307.21949612817,1.4905835261331504,1.4905835261331504,False,0.20041873145526523,4.292575480510955,red,energy-similar
89,91,305.72891260203687,310.10946314670184,4.38055054466497,4.38055054466497,False,0.2579570820282324,4.263806305224471,blue,local-road
89,92,305.72891260203687,311.165141530356,5.43622892831911,5.43622892831911,False,0.036659585876865464,4.41111463917702,red,energy-similar
89,93,305.72891260203687,312.4278011806009,6.698888578564038,6.698888578564038,False,0.26157802177976297,4.5235738571284685,violet,cyclic-bridge/gap-road
90,91,307.21949612817,310.10946314670184,2.88996701853182,2.88996701853182,False,0.05753835057296719,4.163596939496839,red,energy-similar
90,92,307.21949612817,311.165141530356,3.94564540218596,3.94564540218596,False,0.2370783173321307,4.310905273449388,blue,local-road
90,93,307.21949612817,312.4278011806009,5.208305052430887,5.208305052430887,False,0.4619967532350282,4.423364491400836,blue,local-road
90,94,307.21949612817,313.9852857311589,6.765789602988889,6.765789602988889,False,0.9069688131732363,4.64585052136994,violet,cyclic-bridge/gap-road
91,92,310.10946314670184,311.165141530356,1.05567838365414,1.05567838365414,False,0.2946166679050979,4.282136098162904,blue,local-road
91,93,310.10946314670184,312.4278011806009,2.3183380338990673,2.3183380338990673,False,0.5195351038079954,4.394595316114353,blue,local-road
91,94,310.10946314670184,313.9852857311589,3.875822584457069,3.875822584457069,False,0.9645071637462035,4.617081346083457,blue,local-road
91,95,310.10946314670184,315.4756160894757,5.3661529427738515,5.3661529427738515,False,0.31679093449194706,4.293223231456329,blue,local-road
92,93,311.165141530356,312.4278011806009,1.2626596502449274,1.2626596502449274,False,0.2249184359028975,4.541903650066901,blue,local-road
92,94,311.165141530356,313.9852857311589,2.820144200802929,2.820144200802929,False,0.6698904958411056,4.764389680036006,blue,local-road
92,95,311.165141530356,315.4756160894757,4.310474559119712,4.310474559119712,False,0.02217426658684918,4.440531565408877,red,energy-similar
92,96,311.165141530356,317.73480594237014,6.569664412014163,6.569664412014163,False,0.3224844875197199,4.590686675875313,violet,cyclic-bridge/gap-road
93,94,312.4278011806009,313.9852857311589,1.5574845505580015,1.5574845505580015,False,0.4449720599382081,4.876848897987454,blue,local-road
93,95,312.4278011806009,315.4756160894757,3.047814908874784,3.047814908874784,False,0.20274416931604833,4.552990783360326,red,energy-similar
93,96,312.4278011806009,317.73480594237014,5.307004761769235,5.307004761769235,False,0.09756605161682241,4.703145893826761,red,energy-similar
93,97,312.4278011806009,318.85310425631656,6.425303075715647,6.425303075715647,False,0.4491826291623582,4.429771553437171,violet,cyclic-bridge/gap-road
94,95,313.9852857311589,315.4756160894757,1.4903303583167826,1.4903303583167826,False,0.6477162292542564,4.77547681332943,blue,local-road
94,96,313.9852857311589,317.73480594237014,3.749520211211234,3.749520211211234,False,0.3474060083213857,4.925631923795866,blue,local-road
94,97,313.9852857311589,318.85310425631656,4.867818525157645,4.867818525157645,False,0.8941546891005663,4.652257583406275,blue,local-road
94,98,313.9852857311589,321.1601343091136,7.174848577954663,7.174848577954663,False,0.7284578001888038,4.735106027862157,violet,cyclic-bridge/gap-road
95,96,315.4756160894757,317.73480594237014,2.259189852894451,2.259189852894451,False,0.30031022093287074,4.601773809168737,blue,local-road
95,97,315.4756160894757,318.85310425631656,3.3774881668408625,3.3774881668408625,False,0.24643845984630985,4.328399468779147,blue,local-road
95,98,315.4756160894757,321.1601343091136,5.68451821963788,5.68451821963788,False,0.08074157093454737,4.411247913235028,red,energy-similar
95,99,315.4756160894757,322.14455867248296,6.668942583007265,6.668942583007265,False,0.47406615048329126,4.688651773943947,violet,cyclic-bridge/gap-road
96,97,317.73480594237014,318.85310425631656,1.1182983139464113,1.1182983139464113,False,0.5467486807791806,4.478554579245582,blue,local-road
96,98,317.73480594237014,321.1601343091136,3.425328366743429,3.425328366743429,False,0.3810517918674181,4.561403023701464,blue,local-road
96,99,317.73480594237014,322.14455867248296,4.409752730112814,4.409752730112814,False,0.17375592955042052,4.838806884410383,red,energy-similar
96,100,317.73480594237014,323.466969557512,5.732163615141872,5.732163615141872,False,0.161430820373492,4.832644329821919,red,energy-similar
97,98,318.85310425631656,321.1601343091136,2.3070300527970176,2.3070300527970176,False,0.16569688891176249,4.2880286833118735,red,energy-similar
97,99,318.85310425631656,322.14455867248296,3.2914544161664026,3.2914544161664026,False,0.7205046103296011,4.565432544020792,blue,local-road
97,100,318.85310425631656,323.466969557512,4.61386530119546,4.61386530119546,False,0.7081795011526726,4.5592699894323285,blue,local-road
97,101,318.85310425631656,324.8628660517396,6.00976179542306,6.00976179542306,False,0.03130429125219436,4.189528093229895,red,energy-similar
98,99,321.1601343091136,322.14455867248296,0.984424363369385,0.984424363369385,False,0.5548077214178386,4.6482809884766745,blue,local-road
98,100,321.1601343091136,323.466969557512,2.3068352483984427,2.3068352483984427,False,0.5424826122409101,4.64211843388821,blue,local-road
98,101,321.1601343091136,324.8628660517396,3.7027317426260424,3.7027317426260424,False,0.19700118016395685,4.272376537685776,red,energy-similar
98,102,321.1601343091136,327.44390126190547,6.283766952791893,6.283766952791893,False,0.14387926474503132,4.44281676014027,violet,cyclic-bridge/gap-road
99,100,322.14455867248296,323.466969557512,1.3224108850290577,1.3224108850290577,False,0.012325109176928528,4.9195222945971295,red,energy-similar
99,101,322.14455867248296,324.8628660517396,2.7183073792566574,2.7183073792566574,False,0.7518089015817955,4.549780398394695,blue,local-road
99,102,322.14455867248296,327.44390126190547,5.299342589422508,5.299342589422508,False,0.4109284566728073,4.72022062084919,blue,local-road
99,103,322.14455867248296,329.03307168048093,6.888513007997972,6.888513007997972,False,0.7429420426791946,4.554213827845996,violet,cyclic-bridge/gap-road
100,101,323.466969557512,324.8628660517396,1.3958964942275998,1.3958964942275998,False,0.739483792404867,4.543617843806231,blue,local-road
100,102,323.466969557512,327.44390126190547,3.9769317043934507,3.9769317043934507,False,0.3986033474958788,4.714058066260725,blue,local-road
100,103,323.466969557512,329.03307168048093,5.566102122968914,5.566102122968914,False,0.7306169335022661,4.548051273257531,blue,local-road
100,104,323.466969557512,329.9532397282338,6.486270170721809,6.486270170721809,False,0.0003372975804030176,4.913191091218463,violet,cyclic-bridge/gap-road
101,102,324.8628660517396,327.44390126190547,2.581035210165851,2.581035210165851,False,0.34088044490898817,4.344316170058292,blue,local-road
101,103,324.8628660517396,329.03307168048093,4.170205628741314,4.170205628741314,False,0.00886685890260086,4.178309377055099,red,energy-similar
101,104,324.8628660517396,329.9532397282338,5.09037367649421,5.09037367649421,False,0.7391464948244639,4.54344919501603,blue,local-road
101,105,324.8628660517396,331.47446758266346,6.611601530923849,6.611601530923849,False,0.2382249727238568,4.292988433965727,violet,cyclic-bridge/gap-road
102,103,327.44390126190547,329.03307168048093,1.5891704185754634,1.5891704185754634,False,0.3320135860063873,4.348749599509592,blue,local-road
102,104,327.44390126190547,329.9532397282338,2.5093384663283587,2.5093384663283587,False,0.39826604991547576,4.713889417470524,blue,local-road
102,105,327.44390126190547,331.47446758266346,4.030566320757998,4.030566320757998,False,0.10265547218513138,4.46342865642022,red,energy-similar
